 1.79887092e+00  8.22809928e+01  1.79887092e+00 -7.05175806e-01 
 1.81970086e+00  8.22809775e+01  1.81970086e+00 -7.13355684e-01 
 1.84077200e+00  8.22809618e+01  1.84077200e+00 -7.21630078e-01 
 1.86208714e+00  8.22809457e+01  1.86208714e+00 -7.30000083e-01 
 1.88364909e+00  8.22809293e+01  1.88364909e+00 -7.38466806e-01 
 1.90546072e+00  8.22809124e+01  1.90546072e+00 -7.47031369e-01 
 1.92752491e+00  8.22808952e+01  1.92752491e+00 -7.55694905e-01 
 1.94984460e+00  8.22808776e+01  1.94984460e+00 -7.64458562e-01 
 1.97242274e+00  8.22808595e+01  1.97242274e+00 -7.73323498e-01 
 1.99526231e+00  8.22808411e+01  1.99526231e+00 -7.82290887e-01 
 2.01836636e+00  8.22808222e+01  2.01836636e+00 -7.91361916e-01 
 2.04173794e+00  8.22808029e+01  2.04173794e+00 -8.00537787e-01 
 2.06538016e+00  8.22807831e+01  2.06538016e+00 -8.09819712e-01 
 2.08929613e+00  8.22807629e+01  2.08929613e+00 -8.19208921e-01 
 2.11348904e+00  8.22807422e+01  2.11348904e+00 -8.28706655e-01 
 2.13796209e+00  8.22807210e+01  2.13796209e+00 -8.38314173e-01 
 2.16271852e+00  8.22806993e+01  2.16271852e+00 -8.48032744e-01 
 2.18776162e+00  8.22806771e+01  2.18776162e+00 -8.57863655e-01 
 2.21309471e+00  8.22806544e+01  2.21309471e+00 -8.67808208e-01 
 2.23872114e+00  8.22806312e+01  2.23872114e+00 -8.77867717e-01 
 2.26464431e+00  8.22806074e+01  2.26464431e+00 -8.88043513e-01 
 2.29086765e+00  8.22805831e+01  2.29086765e+00 -8.98336943e-01 
 2.31739465e+00  8.22805582e+01  2.31739465e+00 -9.08749368e-01 
 2.34422882e+00  8.22805327e+01  2.34422882e+00 -9.19282166e-01 
 2.37137371e+00  8.22805066e+01  2.37137371e+00 -9.29936731e-01 
 2.39883292e+00  8.22804799e+01  2.39883292e+00 -9.40714470e-01 
 2.42661010e+00  8.22804527e+01  2.42661010e+00 -9.51616811e-01 
 2.45470892e+00  8.22804247e+01  2.45470892e+00 -9.62645194e-01 
 2.48313311e+00  8.22803961e+01  2.48313311e+00 -9.73801079e-01 
 2.51188643e+00  8.22803669e+01  2.51188643e+00 -9.85085941e-01 
 2.54097271e+00  8.22803370e+01  2.54097271e+00 -9.96501271e-01 
 2.57039578e+00  8.22803063e+01  2.57039578e+00 -1.00804858e+00 
 2.60015956e+00  8.22802750e+01  2.60015956e+00 -1.01972939e+00 
 2.63026799e+00  8.22802429e+01  2.63026799e+00 -1.03154526e+00 
 2.66072506e+00  8.22802101e+01  2.66072506e+00 -1.04349774e+00 
 2.69153480e+00  8.22801765e+01  2.69153480e+00 -1.05558840e+00 
 2.72270131e+00  8.22801422e+01  2.72270131e+00 -1.06781886e+00 
 2.75422870e+00  8.22801070e+01  2.75422870e+00 -1.08019073e+00 
 2.78612117e+00  8.22800710e+01  2.78612117e+00 -1.09270563e+00 
 2.81838293e+00  8.22800342e+01  2.81838293e+00 -1.10536524e+00 
 2.85101827e+00  8.22799966e+01  2.85101827e+00 -1.11817121e+00 
 2.88403150e+00  8.22799580e+01  2.88403150e+00 -1.13112525e+00 
 2.91742701e+00  8.22799186e+01  2.91742701e+00 -1.14422906e+00 
 2.95120923e+00  8.22798782e+01  2.95120923e+00 -1.15748437e+00 
 2.98538262e+00  8.22798369e+01  2.98538262e+00 -1.17089294e+00 
 3.01995172e+00  8.22797946e+01  3.01995172e+00 -1.18445654e+00 
 3.05492111e+00  8.22797514e+01  3.05492111e+00 -1.19817695e+00 
 3.09029543e+00  8.22797071e+01  3.09029543e+00 -1.21205600e+00 
 3.12607937e+00  8.22796618e+01  3.12607937e+00 -1.22609551e+00 
 3.16227766e+00  8.22796155e+01  3.16227766e+00 -1.24029735e+00 
 3.19889511e+00  8.22795680e+01  3.19889511e+00 -1.25466337e+00 
 3.23593657e+00  8.22795195e+01  3.23593657e+00 -1.26919549e+00 
 3.27340695e+00  8.22794698e+01  3.27340695e+00 -1.28389562e+00 
 3.31131121e+00  8.22794190e+01  3.31131121e+00 -1.29876570e+00 
 3.34965439e+00  8.22793670e+01  3.34965439e+00 -1.31380769e+00 
 3.38844156e+00  8.22793138e+01  3.38844156e+00 -1.32902359e+00 
 3.42767787e+00  8.22792594e+01  3.42767787e+00 -1.34441539e+00 
 3.46736850e+00  8.22792037e+01  3.46736850e+00 -1.35998513e+00 
 3.50751874e+00  8.22791467e+01  3.50751874e+00 -1.37573486e+00 
 3.54813389e+00  8.22790883e+01  3.54813389e+00 -1.39166667e+00 
 3.58921935e+00  8.22790286e+01  3.58921935e+00 -1.40778264e+00 
 3.63078055e+00  8.22789675e+01  3.63078055e+00 -1.42408492e+00 
 3.67282300e+00  8.22789050e+01  3.67282300e+00 -1.44057565e+00 
 3.71535229e+00  8.22788411e+01  3.71535229e+00 -1.45725700e+00 
 3.75837404e+00  8.22787756e+01  3.75837404e+00 -1.47413118e+00 
 3.80189396e+00  8.22787086e+01  3.80189396e+00 -1.49120041e+00 
 3.84591782e+00  8.22786401e+01  3.84591782e+00 -1.50846693e+00 
 3.89045145e+00  8.22785700e+01  3.89045145e+00 -1.52593304e+00 
 3.93550075e+00  8.22784982e+01  3.93550075e+00 -1.54360102e+00 
 3.98107171e+00  8.22784248e+01  3.98107171e+00 -1.56147321e+00 
 4.02717034e+00  8.22783496e+01  4.02717034e+00 -1.57955196e+00 
 4.07380278e+00  8.22782727e+01  4.07380278e+00 -1.59783965e+00 
 4.12097519e+00  8.22781941e+01  4.12097519e+00 -1.61633869e+00 
 4.16869383e+00  8.22781136e+01  4.16869383e+00 -1.63505153e+00 
 4.21696503e+00  8.22780312e+01  4.21696503e+00 -1.65398062e+00 
