 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_en)       
 8.05300000e-05  1.05000000e+01  8.05300000e-05  9.45713141e+00  8.05300000e-05  9.45726321e+00  8.05300000e-05  1.04999979e+01 
 8.05400000e-05  1.05000000e+01  8.05400000e-05  9.45710968e+00  8.05400000e-05  9.45724137e+00  8.05400000e-05  1.04999979e+01 
 8.05500000e-05  1.05000000e+01  8.05500000e-05  9.45708797e+00  8.05500000e-05  9.45721955e+00  8.05500000e-05  1.04999979e+01 
 8.05600000e-05  1.05000000e+01  8.05600000e-05  9.45706627e+00  8.05600000e-05  9.45719775e+00  8.05600000e-05  1.04999979e+01 
 8.05700000e-05  1.05000000e+01  8.05700000e-05  9.45704458e+00  8.05700000e-05  9.45717596e+00  8.05700000e-05  1.04999979e+01 
 8.05800000e-05  1.05000000e+01  8.05800000e-05  9.45702291e+00  8.05800000e-05  9.45715418e+00  8.05800000e-05  1.04999979e+01 
 8.05900000e-05  1.05000000e+01  8.05900000e-05  9.45700125e+00  8.05900000e-05  9.45713242e+00  8.05900000e-05  1.04999979e+01 
 8.06000000e-05  1.05000000e+01  8.06000000e-05  9.45697961e+00  8.06000000e-05  9.45711067e+00  8.06000000e-05  1.04999979e+01 
 8.06100000e-05  1.05000000e+01  8.06100000e-05  9.45695798e+00  8.06100000e-05  9.45708894e+00  8.06100000e-05  1.04999979e+01 
 8.06200000e-05  1.05000000e+01  8.06200000e-05  9.45693637e+00  8.06200000e-05  9.45706722e+00  8.06200000e-05  1.04999979e+01 
 8.06300000e-05  1.05000000e+01  8.06300000e-05  9.45691477e+00  8.06300000e-05  9.45704552e+00  8.06300000e-05  1.04999979e+01 
 8.06400000e-05  1.05000000e+01  8.06400000e-05  9.45689318e+00  8.06400000e-05  9.45702383e+00  8.06400000e-05  1.04999979e+01 
 8.06500000e-05  1.05000000e+01  8.06500000e-05  9.45687161e+00  8.06500000e-05  9.45700216e+00  8.06500000e-05  1.04999979e+01 
 8.06600000e-05  1.05000000e+01  8.06600000e-05  9.45685006e+00  8.06600000e-05  9.45698050e+00  8.06600000e-05  1.04999979e+01 
 8.06700000e-05  1.05000000e+01  8.06700000e-05  9.45682851e+00  8.06700000e-05  9.45695885e+00  8.06700000e-05  1.04999979e+01 
 8.06800000e-05  1.05000000e+01  8.06800000e-05  9.45680699e+00  8.06800000e-05  9.45693722e+00  8.06800000e-05  1.04999979e+01 
 8.06900000e-05  1.05000000e+01  8.06900000e-05  9.45678547e+00  8.06900000e-05  9.45691560e+00  8.06900000e-05  1.04999979e+01 
 8.07000000e-05  1.05000000e+01  8.07000000e-05  9.45676397e+00  8.07000000e-05  9.45689400e+00  8.07000000e-05  1.04999979e+01 
 8.07100000e-05  1.05000000e+01  8.07100000e-05  9.45674249e+00  8.07100000e-05  9.45687241e+00  8.07100000e-05  1.04999979e+01 
 8.07200000e-05  1.05000000e+01  8.07200000e-05  9.45672102e+00  8.07200000e-05  9.45685084e+00  8.07200000e-05  1.04999979e+01 
 8.07300000e-05  1.05000000e+01  8.07300000e-05  9.45669956e+00  8.07300000e-05  9.45682928e+00  8.07300000e-05  1.04999979e+01 
 8.07400000e-05  1.05000000e+01  8.07400000e-05  9.45667812e+00  8.07400000e-05  9.45680774e+00  8.07400000e-05  1.04999979e+01 
 8.07500000e-05  1.05000000e+01  8.07500000e-05  9.45665670e+00  8.07500000e-05  9.45678621e+00  8.07500000e-05  1.04999979e+01 
 8.07600000e-05  1.05000000e+01  8.07600000e-05  9.45663528e+00  8.07600000e-05  9.45676469e+00  8.07600000e-05  1.04999979e+01 
 8.07700000e-05  1.05000000e+01  8.07700000e-05  9.45661389e+00  8.07700000e-05  9.45674319e+00  8.07700000e-05  1.04999979e+01 
 8.07800000e-05  1.05000000e+01  8.07800000e-05  9.45659250e+00  8.07800000e-05  9.45672170e+00  8.07800000e-05  1.04999979e+01 
 8.07900000e-05  1.05000000e+01  8.07900000e-05  9.45657113e+00  8.07900000e-05  9.45670023e+00  8.07900000e-05  1.04999979e+01 
 8.08000000e-05  1.05000000e+01  8.08000000e-05  9.45654978e+00  8.08000000e-05  9.45667877e+00  8.08000000e-05  1.04999979e+01 
 8.08100000e-05  1.05000000e+01  8.08100000e-05  9.45652844e+00  8.08100000e-05  9.45665733e+00  8.08100000e-05  1.04999979e+01 
 8.08200000e-05  1.05000000e+01  8.08200000e-05  9.45650711e+00  8.08200000e-05  9.45663590e+00  8.08200000e-05  1.04999979e+01 
 8.08300000e-05  1.05000000e+01  8.08300000e-05  9.45648580e+00  8.08300000e-05  9.45661448e+00  8.08300000e-05  1.04999979e+01 
 8.08400000e-05  1.05000000e+01  8.08400000e-05  9.45646450e+00  8.08400000e-05  9.45659308e+00  8.08400000e-05  1.04999979e+01 
 8.08500000e-05  1.05000000e+01  8.08500000e-05  9.45644322e+00  8.08500000e-05  9.45657170e+00  8.08500000e-05  1.04999979e+01 
 8.08600000e-05  1.05000000e+01  8.08600000e-05  9.45642195e+00  8.08600000e-05  9.45655033e+00  8.08600000e-05  1.04999979e+01 
 8.08700000e-05  1.05000000e+01  8.08700000e-05  9.45640069e+00  8.08700000e-05  9.45652897e+00  8.08700000e-05  1.04999979e+01 
 8.08800000e-05  1.05000000e+01  8.08800000e-05  9.45637945e+00  8.08800000e-05  9.45650763e+00  8.08800000e-05  1.04999979e+01 
 8.08900000e-05  1.05000000e+01  8.08900000e-05  9.45635823e+00  8.08900000e-05  9.45648630e+00  8.08900000e-05  1.04999979e+01 
 8.09000000e-05  1.05000000e+01  8.09000000e-05  9.45633702e+00  8.09000000e-05  9.45646498e+00  8.09000000e-05  1.04999979e+01 
 8.09100000e-05  1.05000000e+01  8.09100000e-05  9.45631582e+00  8.09100000e-05  9.45644368e+00  8.09100000e-05  1.04999979e+01 
 8.09200000e-05  1.05000000e+01  8.09200000e-05  9.45629464e+00  8.09200000e-05  9.45642240e+00  8.09200000e-05  1.04999979e+01 
 8.09300000e-05  1.05000000e+01  8.09300000e-05  9.45627347e+00  8.09300000e-05  9.45640113e+00  8.09300000e-05  1.04999979e+01 
 8.09400000e-05  1.05000000e+01  8.09400000e-05  9.45625231e+00  8.09400000e-05  9.45637987e+00  8.09400000e-05  1.04999979e+01 
 8.09500000e-05  1.05000000e+01  8.09500000e-05  9.45623117e+00  8.09500000e-05  9.45635863e+00  8.09500000e-05  1.04999979e+01 
 8.09600000e-05  1.05000000e+01  8.09600000e-05  9.45621004e+00  8.09600000e-05  9.45633740e+00  8.09600000e-05  1.04999979e+01 
 8.09700000e-05  1.05000000e+01  8.09700000e-05  9.45618893e+00  8.09700000e-05  9.45631619e+00  8.09700000e-05  1.04999979e+01 
 8.09800000e-05  1.05000000e+01  8.09800000e-05  9.45616783e+00  8.09800000e-05  9.45629499e+00  8.09800000e-05  1.04999979e+01 
 8.09900000e-05  1.05000000e+01  8.09900000e-05  9.45614675e+00  8.09900000e-05  9.45627380e+00  8.09900000e-05  1.04999979e+01 
 8.10000000e-05  1.05000000e+01  8.10000000e-05  9.45612568e+00  8.10000000e-05  9.45625263e+00  8.10000000e-05  1.04999979e+01 
 8.10100000e-05  1.05000000e+01  8.10100000e-05  9.45610463e+00  8.10100000e-05  9.45623147e+00  8.10100000e-05  1.04999979e+01 
 8.10200000e-05  1.05000000e+01  8.10200000e-05  9.45608359e+00  8.10200000e-05  9.45621033e+00  8.10200000e-05  1.04999979e+01 
 8.10300000e-05  1.05000000e+01  8.10300000e-05  9.45606256e+00  8.10300000e-05  9.45618920e+00  8.10300000e-05  1.04999979e+01 
 8.10400000e-05  1.05000000e+01  8.10400000e-05  9.45604155e+00  8.10400000e-05  9.45616809e+00  8.10400000e-05  1.04999979e+01 
 8.10500000e-05  1.05000000e+01  8.10500000e-05  9.45602055e+00  8.10500000e-05  9.45614699e+00  8.10500000e-05  1.04999979e+01 
 8.10600000e-05  1.05000000e+01  8.10600000e-05  9.45599956e+00  8.10600000e-05  9.45612591e+00  8.10600000e-05  1.04999979e+01 
 8.10700000e-05  1.05000000e+01  8.10700000e-05  9.45597859e+00  8.10700000e-05  9.45610483e+00  8.10700000e-05  1.04999979e+01 
 8.10800000e-05  1.05000000e+01  8.10800000e-05  9.45595764e+00  8.10800000e-05  9.45608378e+00  8.10800000e-05  1.04999979e+01 
 8.10900000e-05  1.05000000e+01  8.10900000e-05  9.45593670e+00  8.10900000e-05  9.45606274e+00  8.10900000e-05  1.04999979e+01 
 8.11000000e-05  1.05000000e+01  8.11000000e-05  9.45591577e+00  8.11000000e-05  9.45604171e+00  8.11000000e-05  1.04999979e+01 
 8.11100000e-05  1.05000000e+01  8.11100000e-05  9.45589486e+00  8.11100000e-05  9.45602069e+00  8.11100000e-05  1.04999979e+01 
 8.11200000e-05  1.05000000e+01  8.11200000e-05  9.45587396e+00  8.11200000e-05  9.45599969e+00  8.11200000e-05  1.04999979e+01 
 8.11300000e-05  1.05000000e+01  8.11300000e-05  9.45585307e+00  8.11300000e-05  9.45597871e+00  8.11300000e-05  1.04999979e+01 
 8.11400000e-05  1.05000000e+01  8.11400000e-05  9.45583220e+00  8.11400000e-05  9.45595774e+00  8.11400000e-05  1.04999979e+01 
 8.11500000e-05  1.05000000e+01  8.11500000e-05  9.45581135e+00  8.11500000e-05  9.45593678e+00  8.11500000e-05  1.04999979e+01 
 8.11600000e-05  1.05000000e+01  8.11600000e-05  9.45579050e+00  8.11600000e-05  9.45591584e+00  8.11600000e-05  1.04999979e+01 
 8.11700000e-05  1.05000000e+01  8.11700000e-05  9.45576967e+00  8.11700000e-05  9.45589491e+00  8.11700000e-05  1.04999979e+01 
 8.11800000e-05  1.05000000e+01  8.11800000e-05  9.45574886e+00  8.11800000e-05  9.45587399e+00  8.11800000e-05  1.04999979e+01 
 8.11900000e-05  1.05000000e+01  8.11900000e-05  9.45572806e+00  8.11900000e-05  9.45585309e+00  8.11900000e-05  1.04999979e+01 
 8.12000000e-05  1.05000000e+01  8.12000000e-05  9.45570727e+00  8.12000000e-05  9.45583221e+00  8.12000000e-05  1.04999979e+01 
 8.12100000e-05  1.05000000e+01  8.12100000e-05  9.45568650e+00  8.12100000e-05  9.45581133e+00  8.12100000e-05  1.04999979e+01 
 8.12200000e-05  1.05000000e+01  8.12200000e-05  9.45566574e+00  8.12200000e-05  9.45579048e+00  8.12200000e-05  1.04999979e+01 
 8.12300000e-05  1.05000000e+01  8.12300000e-05  9.45564500e+00  8.12300000e-05  9.45576963e+00  8.12300000e-05  1.04999979e+01 
 8.12400000e-05  1.05000000e+01  8.12400000e-05  9.45562427e+00  8.12400000e-05  9.45574880e+00  8.12400000e-05  1.04999979e+01 
 8.12500000e-05  1.05000000e+01  8.12500000e-05  9.45560356e+00  8.12500000e-05  9.45572799e+00  8.12500000e-05  1.04999979e+01 
 8.12600000e-05  1.05000000e+01  8.12600000e-05  9.45558285e+00  8.12600000e-05  9.45570719e+00  8.12600000e-05  1.04999979e+01 
 8.12700000e-05  1.05000000e+01  8.12700000e-05  9.45556217e+00  8.12700000e-05  9.45568640e+00  8.12700000e-05  1.04999979e+01 
 8.12800000e-05  1.05000000e+01  8.12800000e-05  9.45554149e+00  8.12800000e-05  9.45566563e+00  8.12800000e-05  1.04999979e+01 
 8.12900000e-05  1.05000000e+01  8.12900000e-05  9.45552083e+00  8.12900000e-05  9.45564487e+00  8.12900000e-05  1.04999979e+01 
 8.13000000e-05  1.05000000e+01  8.13000000e-05  9.45550019e+00  8.13000000e-05  9.45562412e+00  8.13000000e-05  1.04999979e+01 
 8.13100000e-05  1.05000000e+01  8.13100000e-05  9.45547956e+00  8.13100000e-05  9.45560339e+00  8.13100000e-05  1.04999979e+01 
 8.13200000e-05  1.05000000e+01  8.13200000e-05  9.45545894e+00  8.13200000e-05  9.45558268e+00  8.13200000e-05  1.04999979e+01 
 8.13300000e-05  1.05000000e+01  8.13300000e-05  9.45543834e+00  8.13300000e-05  9.45556198e+00  8.13300000e-05  1.04999979e+01 
 8.13400000e-05  1.05000000e+01  8.13400000e-05  9.45541775e+00  8.13400000e-05  9.45554129e+00  8.13400000e-05  1.04999979e+01 
 8.13500000e-05  1.05000000e+01  8.13500000e-05  9.45539718e+00  8.13500000e-05  9.45552061e+00  8.13500000e-05  1.04999979e+01 
 8.13600000e-05  1.05000000e+01  8.13600000e-05  9.45537661e+00  8.13600000e-05  9.45549995e+00  8.13600000e-05  1.04999979e+01 
 8.13700000e-05  1.05000000e+01  8.13700000e-05  9.45535607e+00  8.13700000e-05  9.45547931e+00  8.13700000e-05  1.04999979e+01 
 8.13800000e-05  1.05000000e+01  8.13800000e-05  9.45533553e+00  8.13800000e-05  9.45545868e+00  8.13800000e-05  1.04999979e+01 
 8.13900000e-05  1.05000000e+01  8.13900000e-05  9.45531502e+00  8.13900000e-05  9.45543806e+00  8.13900000e-05  1.04999979e+01 
 8.14000000e-05  1.05000000e+01  8.14000000e-05  9.45529451e+00  8.14000000e-05  9.45541745e+00  8.14000000e-05  1.04999979e+01 
 8.14100000e-05  1.05000000e+01  8.14100000e-05  9.45527402e+00  8.14100000e-05  9.45539687e+00  8.14100000e-05  1.04999979e+01 
 8.14200000e-05  1.05000000e+01  8.14200000e-05  9.45525354e+00  8.14200000e-05  9.45537629e+00  8.14200000e-05  1.04999979e+01 
 8.14300000e-05  1.05000000e+01  8.14300000e-05  9.45523308e+00  8.14300000e-05  9.45535573e+00  8.14300000e-05  1.04999979e+01 
 8.14400000e-05  1.05000000e+01  8.14400000e-05  9.45521263e+00  8.14400000e-05  9.45533518e+00  8.14400000e-05  1.04999979e+01 
 8.14500000e-05  1.05000000e+01  8.14500000e-05  9.45519220e+00  8.14500000e-05  9.45531465e+00  8.14500000e-05  1.04999979e+01 
 8.14600000e-05  1.05000000e+01  8.14600000e-05  9.45517178e+00  8.14600000e-05  9.45529413e+00  8.14600000e-05  1.04999979e+01 
 8.14700000e-05  1.05000000e+01  8.14700000e-05  9.45515137e+00  8.14700000e-05  9.45527362e+00  8.14700000e-05  1.04999979e+01 
 8.14800000e-05  1.05000000e+01  8.14800000e-05  9.45513098e+00  8.14800000e-05  9.45525313e+00  8.14800000e-05  1.04999979e+01 
 8.14900000e-05  1.05000000e+01  8.14900000e-05  9.45511060e+00  8.14900000e-05  9.45523265e+00  8.14900000e-05  1.04999979e+01 
 8.15000000e-05  1.05000000e+01  8.15000000e-05  9.45509023e+00  8.15000000e-05  9.45521219e+00  8.15000000e-05  1.04999979e+01 
 8.15100000e-05  1.05000000e+01  8.15100000e-05  9.45506988e+00  8.15100000e-05  9.45519174e+00  8.15100000e-05  1.04999979e+01 
 8.15200000e-05  1.05000000e+01  8.15200000e-05  9.45504954e+00  8.15200000e-05  9.45517131e+00  8.15200000e-05  1.04999979e+01 
 8.15300000e-05  1.05000000e+01  8.15300000e-05  9.45502922e+00  8.15300000e-05  9.45515089e+00  8.15300000e-05  1.04999979e+01 
 8.15400000e-05  1.05000000e+01  8.15400000e-05  9.45500891e+00  8.15400000e-05  9.45513048e+00  8.15400000e-05  1.04999979e+01 
 8.15500000e-05  1.05000000e+01  8.15500000e-05  9.45498862e+00  8.15500000e-05  9.45511009e+00  8.15500000e-05  1.04999979e+01 
 8.15600000e-05  1.05000000e+01  8.15600000e-05  9.45496833e+00  8.15600000e-05  9.45508971e+00  8.15600000e-05  1.04999979e+01 
 8.15700000e-05  1.05000000e+01  8.15700000e-05  9.45494807e+00  8.15700000e-05  9.45506934e+00  8.15700000e-05  1.04999979e+01 
 8.15800000e-05  1.05000000e+01  8.15800000e-05  9.45492781e+00  8.15800000e-05  9.45504899e+00  8.15800000e-05  1.04999979e+01 
 8.15900000e-05  1.05000000e+01  8.15900000e-05  9.45490757e+00  8.15900000e-05  9.45502865e+00  8.15900000e-05  1.04999979e+01 
 8.16000000e-05  1.05000000e+01  8.16000000e-05  9.45488735e+00  8.16000000e-05  9.45500833e+00  8.16000000e-05  1.04999979e+01 
 8.16100000e-05  1.05000000e+01  8.16100000e-05  9.45486714e+00  8.16100000e-05  9.45498802e+00  8.16100000e-05  1.04999979e+01 
 8.16200000e-05  1.05000000e+01  8.16200000e-05  9.45484694e+00  8.16200000e-05  9.45496772e+00  8.16200000e-05  1.04999979e+01 
 8.16300000e-05  1.05000000e+01  8.16300000e-05  9.45482675e+00  8.16300000e-05  9.45494744e+00  8.16300000e-05  1.04999979e+01 
 8.16400000e-05  1.05000000e+01  8.16400000e-05  9.45480658e+00  8.16400000e-05  9.45492718e+00  8.16400000e-05  1.04999979e+01 
 8.16500000e-05  1.05000000e+01  8.16500000e-05  9.45478643e+00  8.16500000e-05  9.45490692e+00  8.16500000e-05  1.04999979e+01 
 8.16600000e-05  1.05000000e+01  8.16600000e-05  9.45476628e+00  8.16600000e-05  9.45488668e+00  8.16600000e-05  1.04999979e+01 
 8.16700000e-05  1.05000000e+01  8.16700000e-05  9.45474616e+00  8.16700000e-05  9.45486646e+00  8.16700000e-05  1.04999979e+01 
 8.16800000e-05  1.05000000e+01  8.16800000e-05  9.45472604e+00  8.16800000e-05  9.45484624e+00  8.16800000e-05  1.04999979e+01 
 8.16900000e-05  1.05000000e+01  8.16900000e-05  9.45470594e+00  8.16900000e-05  9.45482605e+00  8.16900000e-05  1.04999979e+01 
 8.17000000e-05  1.05000000e+01  8.17000000e-05  9.45468585e+00  8.17000000e-05  9.45480586e+00  8.17000000e-05  1.04999979e+01 
 8.17100000e-05  1.05000000e+01  8.17100000e-05  9.45466578e+00  8.17100000e-05  9.45478569e+00  8.17100000e-05  1.04999979e+01 
 8.17200000e-05  1.05000000e+01  8.17200000e-05  9.45464572e+00  8.17200000e-05  9.45476554e+00  8.17200000e-05  1.04999979e+01 
 8.17300000e-05  1.05000000e+01  8.17300000e-05  9.45462567e+00  8.17300000e-05  9.45474539e+00  8.17300000e-05  1.04999979e+01 
 8.17400000e-05  1.05000000e+01  8.17400000e-05  9.45460564e+00  8.17400000e-05  9.45472527e+00  8.17400000e-05  1.04999979e+01 
 8.17500000e-05  1.05000000e+01  8.17500000e-05  9.45458562e+00  8.17500000e-05  9.45470515e+00  8.17500000e-05  1.04999979e+01 
 8.17600000e-05  1.05000000e+01  8.17600000e-05  9.45456562e+00  8.17600000e-05  9.45468505e+00  8.17600000e-05  1.04999979e+01 
 8.17700000e-05  1.05000000e+01  8.17700000e-05  9.45454563e+00  8.17700000e-05  9.45466496e+00  8.17700000e-05  1.04999979e+01 
 8.17800000e-05  1.05000000e+01  8.17800000e-05  9.45452565e+00  8.17800000e-05  9.45464489e+00  8.17800000e-05  1.04999979e+01 
 8.17900000e-05  1.05000000e+01  8.17900000e-05  9.45450569e+00  8.17900000e-05  9.45462483e+00  8.17900000e-05  1.04999979e+01 
 8.18000000e-05  1.05000000e+01  8.18000000e-05  9.45448574e+00  8.18000000e-05  9.45460479e+00  8.18000000e-05  1.04999979e+01 
 8.18100000e-05  1.05000000e+01  8.18100000e-05  9.45446580e+00  8.18100000e-05  9.45458475e+00  8.18100000e-05  1.04999979e+01 
 8.18200000e-05  1.05000000e+01  8.18200000e-05  9.45444588e+00  8.18200000e-05  9.45456474e+00  8.18200000e-05  1.04999979e+01 
 8.18300000e-05  1.05000000e+01  8.18300000e-05  9.45442597e+00  8.18300000e-05  9.45454473e+00  8.18300000e-05  1.04999979e+01 
 8.18400000e-05  1.05000000e+01  8.18400000e-05  9.45440608e+00  8.18400000e-05  9.45452474e+00  8.18400000e-05  1.04999979e+01 
 8.18500000e-05  1.05000000e+01  8.18500000e-05  9.45438620e+00  8.18500000e-05  9.45450477e+00  8.18500000e-05  1.04999979e+01 
 8.18600000e-05  1.05000000e+01  8.18600000e-05  9.45436633e+00  8.18600000e-05  9.45448480e+00  8.18600000e-05  1.04999979e+01 
 8.18700000e-05  1.05000000e+01  8.18700000e-05  9.45434648e+00  8.18700000e-05  9.45446485e+00  8.18700000e-05  1.04999979e+01 
 8.18800000e-05  1.05000000e+01  8.18800000e-05  9.45432664e+00  8.18800000e-05  9.45444492e+00  8.18800000e-05  1.04999979e+01 
 8.18900000e-05  1.05000000e+01  8.18900000e-05  9.45430681e+00  8.18900000e-05  9.45442500e+00  8.18900000e-05  1.04999979e+01 
 8.19000000e-05  1.05000000e+01  8.19000000e-05  9.45428700e+00  8.19000000e-05  9.45440509e+00  8.19000000e-05  1.04999979e+01 
 8.19100000e-05  1.05000000e+01  8.19100000e-05  9.45426720e+00  8.19100000e-05  9.45438520e+00  8.19100000e-05  1.04999979e+01 
 8.19200000e-05  1.05000000e+01  8.19200000e-05  9.45424742e+00  8.19200000e-05  9.45436532e+00  8.19200000e-05  1.04999979e+01 
 8.19300000e-05  1.05000000e+01  8.19300000e-05  9.45422765e+00  8.19300000e-05  9.45434545e+00  8.19300000e-05  1.04999979e+01 
 8.19400000e-05  1.05000000e+01  8.19400000e-05  9.45420789e+00  8.19400000e-05  9.45432560e+00  8.19400000e-05  1.04999979e+01 
 8.19500000e-05  1.05000000e+01  8.19500000e-05  9.45418815e+00  8.19500000e-05  9.45430576e+00  8.19500000e-05  1.04999979e+01 
 8.19600000e-05  1.05000000e+01  8.19600000e-05  9.45416842e+00  8.19600000e-05  9.45428594e+00  8.19600000e-05  1.04999979e+01 
 8.19700000e-05  1.05000000e+01  8.19700000e-05  9.45414870e+00  8.19700000e-05  9.45426613e+00  8.19700000e-05  1.04999979e+01 
 8.19800000e-05  1.05000000e+01  8.19800000e-05  9.45412900e+00  8.19800000e-05  9.45424633e+00  8.19800000e-05  1.04999979e+01 
 8.19900000e-05  1.05000000e+01  8.19900000e-05  9.45410931e+00  8.19900000e-05  9.45422654e+00  8.19900000e-05  1.04999979e+01 
 8.20000000e-05  1.05000000e+01  8.20000000e-05  9.45408964e+00  8.20000000e-05  9.45420678e+00  8.20000000e-05  1.04999979e+01 
 8.20100000e-05  1.05000000e+01  8.20100000e-05  9.45406998e+00  8.20100000e-05  9.45418702e+00  8.20100000e-05  1.04999979e+01 
 8.20200000e-05  1.05000000e+01  8.20200000e-05  9.45405033e+00  8.20200000e-05  9.45416728e+00  8.20200000e-05  1.04999979e+01 
 8.20300000e-05  1.05000000e+01  8.20300000e-05  9.45403069e+00  8.20300000e-05  9.45414755e+00  8.20300000e-05  1.04999979e+01 
 8.20400000e-05  1.05000000e+01  8.20400000e-05  9.45401107e+00  8.20400000e-05  9.45412783e+00  8.20400000e-05  1.04999979e+01 
 8.20500000e-05  1.05000000e+01  8.20500000e-05  9.45399147e+00  8.20500000e-05  9.45410813e+00  8.20500000e-05  1.04999979e+01 
 8.20600000e-05  1.05000000e+01  8.20600000e-05  9.45397187e+00  8.20600000e-05  9.45408844e+00  8.20600000e-05  1.04999979e+01 
 8.20700000e-05  1.05000000e+01  8.20700000e-05  9.45395229e+00  8.20700000e-05  9.45406877e+00  8.20700000e-05  1.04999979e+01 
 8.20800000e-05  1.05000000e+01  8.20800000e-05  9.45393273e+00  8.20800000e-05  9.45404911e+00  8.20800000e-05  1.04999979e+01 
 8.20900000e-05  1.05000000e+01  8.20900000e-05  9.45391318e+00  8.20900000e-05  9.45402946e+00  8.20900000e-05  1.04999979e+01 
 8.21000000e-05  1.05000000e+01  8.21000000e-05  9.45389364e+00  8.21000000e-05  9.45400983e+00  8.21000000e-05  1.04999979e+01 
 8.21100000e-05  1.05000000e+01  8.21100000e-05  9.45387411e+00  8.21100000e-05  9.45399021e+00  8.21100000e-05  1.04999979e+01 
 8.21200000e-05  1.05000000e+01  8.21200000e-05  9.45385460e+00  8.21200000e-05  9.45397061e+00  8.21200000e-05  1.04999979e+01 
 8.21300000e-05  1.05000000e+01  8.21300000e-05  9.45383510e+00  8.21300000e-05  9.45395101e+00  8.21300000e-05  1.04999979e+01 
 8.21400000e-05  1.05000000e+01  8.21400000e-05  9.45381562e+00  8.21400000e-05  9.45393144e+00  8.21400000e-05  1.04999979e+01 
 8.21500000e-05  1.05000000e+01  8.21500000e-05  9.45379615e+00  8.21500000e-05  9.45391187e+00  8.21500000e-05  1.04999979e+01 
 8.21600000e-05  1.05000000e+01  8.21600000e-05  9.45377669e+00  8.21600000e-05  9.45389232e+00  8.21600000e-05  1.04999979e+01 
 8.21700000e-05  1.05000000e+01  8.21700000e-05  9.45375725e+00  8.21700000e-05  9.45387278e+00  8.21700000e-05  1.04999979e+01 
 8.21800000e-05  1.05000000e+01  8.21800000e-05  9.45373782e+00  8.21800000e-05  9.45385326e+00  8.21800000e-05  1.04999979e+01 
 8.21900000e-05  1.05000000e+01  8.21900000e-05  9.45371840e+00  8.21900000e-05  9.45383375e+00  8.21900000e-05  1.04999979e+01 
 8.22000000e-05  1.05000000e+01  8.22000000e-05  9.45369900e+00  8.22000000e-05  9.45381425e+00  8.22000000e-05  1.04999979e+01 
 8.22100000e-05  1.05000000e+01  8.22100000e-05  9.45367961e+00  8.22100000e-05  9.45379477e+00  8.22100000e-05  1.04999979e+01 
 8.22200000e-05  1.05000000e+01  8.22200000e-05  9.45366023e+00  8.22200000e-05  9.45377530e+00  8.22200000e-05  1.04999979e+01 
 8.22300000e-05  1.05000000e+01  8.22300000e-05  9.45364087e+00  8.22300000e-05  9.45375584e+00  8.22300000e-05  1.04999979e+01 
 8.22400000e-05  1.05000000e+01  8.22400000e-05  9.45362152e+00  8.22400000e-05  9.45373640e+00  8.22400000e-05  1.04999979e+01 
 8.22500000e-05  1.05000000e+01  8.22500000e-05  9.45360218e+00  8.22500000e-05  9.45371697e+00  8.22500000e-05  1.04999979e+01 
 8.22600000e-05  1.05000000e+01  8.22600000e-05  9.45358286e+00  8.22600000e-05  9.45369756e+00  8.22600000e-05  1.04999979e+01 
 8.22700000e-05  1.05000000e+01  8.22700000e-05  9.45356355e+00  8.22700000e-05  9.45367816e+00  8.22700000e-05  1.04999979e+01 
 8.22800000e-05  1.05000000e+01  8.22800000e-05  9.45354426e+00  8.22800000e-05  9.45365877e+00  8.22800000e-05  1.04999979e+01 
 8.22900000e-05  1.05000000e+01  8.22900000e-05  9.45352498e+00  8.22900000e-05  9.45363939e+00  8.22900000e-05  1.04999979e+01 
 8.23000000e-05  1.05000000e+01  8.23000000e-05  9.45350571e+00  8.23000000e-05  9.45362003e+00  8.23000000e-05  1.04999979e+01 
 8.23100000e-05  1.05000000e+01  8.23100000e-05  9.45348645e+00  8.23100000e-05  9.45360069e+00  8.23100000e-05  1.04999979e+01 
 8.23200000e-05  1.05000000e+01  8.23200000e-05  9.45346721e+00  8.23200000e-05  9.45358135e+00  8.23200000e-05  1.04999979e+01 
 8.23300000e-05  1.05000000e+01  8.23300000e-05  9.45344798e+00  8.23300000e-05  9.45356203e+00  8.23300000e-05  1.04999979e+01 
 8.23400000e-05  1.05000000e+01  8.23400000e-05  9.45342877e+00  8.23400000e-05  9.45354273e+00  8.23400000e-05  1.04999979e+01 
 8.23500000e-05  1.05000000e+01  8.23500000e-05  9.45340957e+00  8.23500000e-05  9.45352343e+00  8.23500000e-05  1.04999979e+01 
 8.23600000e-05  1.05000000e+01  8.23600000e-05  9.45339038e+00  8.23600000e-05  9.45350415e+00  8.23600000e-05  1.04999979e+01 
 8.23700000e-05  1.05000000e+01  8.23700000e-05  9.45337121e+00  8.23700000e-05  9.45348489e+00  8.23700000e-05  1.04999979e+01 
 8.23800000e-05  1.05000000e+01  8.23800000e-05  9.45335205e+00  8.23800000e-05  9.45346563e+00  8.23800000e-05  1.04999979e+01 
 8.23900000e-05  1.05000000e+01  8.23900000e-05  9.45333290e+00  8.23900000e-05  9.45344639e+00  8.23900000e-05  1.04999979e+01 
 8.24000000e-05  1.05000000e+01  8.24000000e-05  9.45331377e+00  8.24000000e-05  9.45342717e+00  8.24000000e-05  1.04999979e+01 
