 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_out)       time            v(startup_done) time            v(ea_en)       
 3.31061287e-06  3.31061287e+00  3.31061287e-06  1.68992496e-01  3.31061287e-06  2.18410300e+00  3.31061287e-06  5.97185101e-01  3.31061287e-06 -7.82992024e-05  3.31061287e-06  2.99136738e-03 
 3.41061287e-06  3.41061287e+00  3.41061287e-06  2.03082454e-01  3.41061287e-06  2.28592354e+00  3.41061287e-06  6.62845746e-01  3.41061287e-06  9.34498705e-05  3.41061287e-06  3.00434991e-03 
 3.51061287e-06  3.51061287e+00  3.51061287e-06  2.38055711e-01  3.51061287e-06  2.38060737e+00  3.51061287e-06  7.25244831e-01  3.51061287e-06 -7.37834144e-05  3.51061287e-06  3.01833086e-03 
 3.61061287e-06  3.61061287e+00  3.61061287e-06  2.77003824e-01  3.61061287e-06  2.46182773e+00  3.61061287e-06  7.82027353e-01  3.61061287e-06  8.86850590e-05  3.61061287e-06  3.03315096e-03 
 3.71061287e-06  3.71061287e+00  3.71061287e-06  3.25644710e-01  3.71061287e-06  2.52299761e+00  3.71061287e-06  8.31170942e-01  3.71061287e-06 -6.97776742e-05  3.71061287e-06  3.04853667e-03 
 3.81061287e-06  3.81061287e+00  3.81061287e-06  3.93020178e-01  3.81061287e-06  2.56068545e+00  3.81061287e-06  8.73862151e-01  3.81061287e-06  8.44453801e-05  3.81061287e-06  3.06497869e-03 
 3.91061287e-06  3.91061287e+00  3.91061287e-06  4.89141862e-01  3.91061287e-06  2.58480581e+00  3.91061287e-06  9.12322207e-01  3.91061287e-06 -6.65040574e-05  3.91061287e-06  3.08337684e-03 
 4.01061287e-06  4.01061287e+00  4.01061287e-06  6.17969029e-01  4.01061287e-06  2.61813271e+00  4.01061287e-06  9.46495574e-01  4.01061287e-06  8.07840681e-05  4.01061287e-06  3.10371952e-03 
 4.11061287e-06  4.11061287e+00  4.11061287e-06  7.73223018e-01  4.11061287e-06  2.67630862e+00  4.11061287e-06  9.74777485e-01  4.11061287e-06 -6.36612343e-05  4.11061287e-06  3.12505253e-03 
 4.21061287e-06  4.21061287e+00  4.21061287e-06  9.47136298e-01  4.21061287e-06  2.74317017e+00  4.21061287e-06  1.00073395e+00  4.21061287e-06  7.75968739e-05  4.21061287e-06  3.15021407e-03 
 4.31061287e-06  4.31061287e+00  4.31061287e-06  1.13562638e+00  4.31061287e-06  2.81717113e+00  4.31061287e-06  1.02962919e+00  4.31061287e-06 -6.11735510e-05  4.31061287e-06  3.19087534e-03 
 4.41061287e-06  4.41061287e+00  4.41061287e-06  1.33441795e+00  4.41061287e-06  2.89891786e+00  4.41061287e-06  1.09011942e+00  4.41061287e-06  7.48031757e-05  4.41061287e-06  3.25227804e-03 
 4.51061287e-06  4.51061287e+00  4.51061287e-06  1.53874405e+00  4.51061287e-06  2.98861501e+00  4.51061287e-06  1.16850915e+00  4.51061287e-06 -5.89819851e-05  4.51061287e-06  3.32454055e-03 
 4.61061287e-06  4.61061287e+00  4.61061287e-06  1.74691921e+00  4.61061287e-06  3.07477058e+00  4.61061287e-06  1.23677738e+00  4.61061287e-06  7.23396827e-05  4.61061287e-06  3.40127546e-03 
