 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_out)       time            ibvdd           time            p_pass         
 1.92350000e-04  7.00000000e+00  1.92350000e-04  8.34924070e-01  1.92350000e-04  6.99618387e+00  1.92350000e-04  1.13160196e+00  1.92350000e-04  5.12843744e-05  1.92350000e-04  3.16172062e-04 
 1.92450000e-04  7.00000000e+00  1.92450000e-04  8.35227368e-01  1.92450000e-04  6.99618400e+00  1.92450000e-04  1.13166655e+00  1.92450000e-04  5.12825339e-05  1.92450000e-04  3.16145162e-04 
 1.92550000e-04  7.00000000e+00  1.92550000e-04  8.35530499e-01  1.92550000e-04  6.99618414e+00  1.92550000e-04  1.13173114e+00  1.92550000e-04  5.12807365e-05  1.92550000e-04  3.16118536e-04 
 1.92650000e-04  7.00000000e+00  1.92650000e-04  8.35833463e-01  1.92650000e-04  6.99618428e+00  1.92650000e-04  1.13179574e+00  1.92650000e-04  5.12788957e-05  1.92650000e-04  3.16091653e-04 
 1.92750000e-04  7.00000000e+00  1.92750000e-04  8.36136259e-01  1.92750000e-04  6.99618442e+00  1.92750000e-04  1.13186034e+00  1.92750000e-04  5.12770982e-05  1.92750000e-04  3.16065046e-04 
 1.92850000e-04  7.00000000e+00  1.92850000e-04  8.36438888e-01  1.92850000e-04  6.99618455e+00  1.92850000e-04  1.13192495e+00  1.92850000e-04  5.12752571e-05  1.92850000e-04  3.16038181e-04 
 1.92950000e-04  7.00000000e+00  1.92950000e-04  8.36741349e-01  1.92950000e-04  6.99618469e+00  1.92950000e-04  1.13198957e+00  1.92950000e-04  5.12734594e-05  1.92950000e-04  3.16011592e-04 
 1.93050000e-04  7.00000000e+00  1.93050000e-04  8.37043642e-01  1.93050000e-04  6.99618483e+00  1.93050000e-04  1.13205419e+00  1.93050000e-04  5.12716180e-05  1.93050000e-04  3.15984744e-04 
 1.93150000e-04  7.00000000e+00  1.93150000e-04  8.37345768e-01  1.93150000e-04  6.99618497e+00  1.93150000e-04  1.13211882e+00  1.93150000e-04  5.12698202e-05  1.93150000e-04  3.15958175e-04 
 1.93250000e-04  7.00000000e+00  1.93250000e-04  8.37647725e-01  1.93250000e-04  6.99618510e+00  1.93250000e-04  1.13218345e+00  1.93250000e-04  5.12679784e-05  1.93250000e-04  3.15931343e-04 
 1.93350000e-04  7.00000000e+00  1.93350000e-04  8.37949514e-01  1.93350000e-04  6.99618524e+00  1.93350000e-04  1.13224809e+00  1.93350000e-04  5.12661805e-05  1.93350000e-04  3.15904793e-04 
 1.93450000e-04  7.00000000e+00  1.93450000e-04  8.38251136e-01  1.93450000e-04  6.99618538e+00  1.93450000e-04  1.13231273e+00  1.93450000e-04  5.12643384e-05  1.93450000e-04  3.15877979e-04 
 1.93550000e-04  7.00000000e+00  1.93550000e-04  8.38552588e-01  1.93550000e-04  6.99618552e+00  1.93550000e-04  1.13237738e+00  1.93550000e-04  5.12625403e-05  1.93550000e-04  3.15851446e-04 
 1.93650000e-04  7.00000000e+00  1.93650000e-04  8.38853873e-01  1.93650000e-04  6.99618565e+00  1.93650000e-04  1.13244204e+00  1.93650000e-04  5.12606978e-05  1.93650000e-04  3.15824650e-04 
 1.93750000e-04  7.00000000e+00  1.93750000e-04  8.39154988e-01  1.93750000e-04  6.99618579e+00  1.93750000e-04  1.13250670e+00  1.93750000e-04  5.12588997e-05  1.93750000e-04  3.15798136e-04 
 1.93850000e-04  7.00000000e+00  1.93850000e-04  8.39455935e-01  1.93850000e-04  6.99618593e+00  1.93850000e-04  1.13257137e+00  1.93850000e-04  5.12570568e-05  1.93850000e-04  3.15771357e-04 
 1.93950000e-04  7.00000000e+00  1.93950000e-04  8.39756713e-01  1.93950000e-04  6.99618607e+00  1.93950000e-04  1.13263604e+00  1.93950000e-04  5.12552585e-05  1.93950000e-04  3.15744862e-04 
 1.94050000e-04  7.00000000e+00  1.94050000e-04  8.40057323e-01  1.94050000e-04  6.99618620e+00  1.94050000e-04  1.13270072e+00  1.94050000e-04  5.12534153e-05  1.94050000e-04  3.15718100e-04 
 1.94150000e-04  7.00000000e+00  1.94150000e-04  8.40357763e-01  1.94150000e-04  6.99618634e+00  1.94150000e-04  1.13276541e+00  1.94150000e-04  5.12516168e-05  1.94150000e-04  3.15691623e-04 
 1.94250000e-04  7.00000000e+00  1.94250000e-04  8.40658034e-01  1.94250000e-04  6.99618648e+00  1.94250000e-04  1.13283010e+00  1.94250000e-04  5.12497732e-05  1.94250000e-04  3.15664879e-04 
 1.94350000e-04  7.00000000e+00  1.94350000e-04  8.40958135e-01  1.94350000e-04  6.99618662e+00  1.94350000e-04  1.13289480e+00  1.94350000e-04  5.12479745e-05  1.94350000e-04  3.15638421e-04 
 1.94450000e-04  7.00000000e+00  1.94450000e-04  8.41258067e-01  1.94450000e-04  6.99618675e+00  1.94450000e-04  1.13295950e+00  1.94450000e-04  5.12461306e-05  1.94450000e-04  3.15611693e-04 
 1.94550000e-04  7.00000000e+00  1.94550000e-04  8.41557830e-01  1.94550000e-04  6.99618689e+00  1.94550000e-04  1.13302421e+00  1.94550000e-04  5.12443318e-05  1.94550000e-04  3.15585254e-04 
 1.94650000e-04  7.00000000e+00  1.94650000e-04  8.41857422e-01  1.94650000e-04  6.99618703e+00  1.94650000e-04  1.13308893e+00  1.94650000e-04  5.12424874e-05  1.94650000e-04  3.15558544e-04 
 1.94750000e-04  7.00000000e+00  1.94750000e-04  8.42156845e-01  1.94750000e-04  6.99618717e+00  1.94750000e-04  1.13315365e+00  1.94750000e-04  5.12406884e-05  1.94750000e-04  3.15532123e-04 
 1.94850000e-04  7.00000000e+00  1.94850000e-04  8.42456098e-01  1.94850000e-04  6.99618730e+00  1.94850000e-04  1.13321838e+00  1.94850000e-04  5.12388437e-05  1.94850000e-04  3.15505430e-04 
 1.94950000e-04  7.00000000e+00  1.94950000e-04  8.42755181e-01  1.94950000e-04  6.99618744e+00  1.94950000e-04  1.13328312e+00  1.94950000e-04  5.12370446e-05  1.94950000e-04  3.15479027e-04 
 1.95050000e-04  7.00000000e+00  1.95050000e-04  8.43054094e-01  1.95050000e-04  6.99618758e+00  1.95050000e-04  1.13334786e+00  1.95050000e-04  5.12351995e-05  1.95050000e-04  3.15452352e-04 
 1.95150000e-04  7.00000000e+00  1.95150000e-04  8.43352836e-01  1.95150000e-04  6.99618772e+00  1.95150000e-04  1.13341261e+00  1.95150000e-04  5.12334001e-05  1.95150000e-04  3.15425967e-04 
 1.95250000e-04  7.00000000e+00  1.95250000e-04  8.43651408e-01  1.95250000e-04  6.99618785e+00  1.95250000e-04  1.13347737e+00  1.95250000e-04  5.12315546e-05  1.95250000e-04  3.15399309e-04 
 1.95350000e-04  7.00000000e+00  1.95350000e-04  8.43949810e-01  1.95350000e-04  6.99618799e+00  1.95350000e-04  1.13354213e+00  1.95350000e-04  5.12297551e-05  1.95350000e-04  3.15372944e-04 
 1.95450000e-04  7.00000000e+00  1.95450000e-04  8.44248040e-01  1.95450000e-04  6.99618813e+00  1.95450000e-04  1.13360690e+00  1.95450000e-04  5.12279092e-05  1.95450000e-04  3.15346303e-04 
 1.95550000e-04  7.00000000e+00  1.95550000e-04  8.44546100e-01  1.95550000e-04  6.99618827e+00  1.95550000e-04  1.13367168e+00  1.95550000e-04  5.12261095e-05  1.95550000e-04  3.15319956e-04 
 1.95650000e-04  7.00000000e+00  1.95650000e-04  8.44843989e-01  1.95650000e-04  6.99618840e+00  1.95650000e-04  1.13373646e+00  1.95650000e-04  5.12242632e-05  1.95650000e-04  3.15293332e-04 
 1.95750000e-04  7.00000000e+00  1.95750000e-04  8.45141707e-01  1.95750000e-04  6.99618854e+00  1.95750000e-04  1.13380125e+00  1.95750000e-04  5.12224633e-05  1.95750000e-04  3.15267003e-04 
 1.95850000e-04  7.00000000e+00  1.95850000e-04  8.45439254e-01  1.95850000e-04  6.99618868e+00  1.95850000e-04  1.13386605e+00  1.95850000e-04  5.12206167e-05  1.95850000e-04  3.15240397e-04 
 1.95950000e-04  7.00000000e+00  1.95950000e-04  8.45736629e-01  1.95950000e-04  6.99618882e+00  1.95950000e-04  1.13393085e+00  1.95950000e-04  5.12188166e-05  1.95950000e-04  3.15214087e-04 
 1.96050000e-04  7.00000000e+00  1.96050000e-04  8.46033833e-01  1.96050000e-04  6.99618896e+00  1.96050000e-04  1.13399566e+00  1.96050000e-04  5.12169695e-05  1.96050000e-04  3.15187497e-04 
 1.96150000e-04  7.00000000e+00  1.96150000e-04  8.46330865e-01  1.96150000e-04  6.99618909e+00  1.96150000e-04  1.13406048e+00  1.96150000e-04  5.12151692e-05  1.96150000e-04  3.15161206e-04 
 1.96250000e-04  7.00000000e+00  1.96250000e-04  8.46627726e-01  1.96250000e-04  6.99618923e+00  1.96250000e-04  1.13412530e+00  1.96250000e-04  5.12133217e-05  1.96250000e-04  3.15134634e-04 
 1.96350000e-04  7.00000000e+00  1.96350000e-04  8.46924415e-01  1.96350000e-04  6.99618937e+00  1.96350000e-04  1.13419013e+00  1.96350000e-04  5.12115212e-05  1.96350000e-04  3.15108361e-04 
 1.96450000e-04  7.00000000e+00  1.96450000e-04  8.47220932e-01  1.96450000e-04  6.99618951e+00  1.96450000e-04  1.13425497e+00  1.96450000e-04  5.12096734e-05  1.96450000e-04  3.15081806e-04 
 1.96550000e-04  7.00000000e+00  1.96550000e-04  8.47517276e-01  1.96550000e-04  6.99618965e+00  1.96550000e-04  1.13431981e+00  1.96550000e-04  5.12078727e-05  1.96550000e-04  3.15055552e-04 
 1.96650000e-04  7.00000000e+00  1.96650000e-04  8.47813449e-01  1.96650000e-04  6.99618978e+00  1.96650000e-04  1.13438466e+00  1.96650000e-04  5.12060244e-05  1.96650000e-04  3.15029015e-04 
 1.96750000e-04  7.00000000e+00  1.96750000e-04  8.48109449e-01  1.96750000e-04  6.99618992e+00  1.96750000e-04  1.13444952e+00  1.96750000e-04  5.12042235e-05  1.96750000e-04  3.15002779e-04 
 1.96850000e-04  7.00000000e+00  1.96850000e-04  8.48405277e-01  1.96850000e-04  6.99619006e+00  1.96850000e-04  1.13451439e+00  1.96850000e-04  5.12023748e-05  1.96850000e-04  3.14976259e-04 
 1.96950000e-04  7.00000000e+00  1.96950000e-04  8.48700932e-01  1.96950000e-04  6.99619020e+00  1.96950000e-04  1.13457926e+00  1.96950000e-04  5.12005737e-05  1.96950000e-04  3.14950041e-04 
 1.97050000e-04  7.00000000e+00  1.97050000e-04  8.48996415e-01  1.97050000e-04  6.99619033e+00  1.97050000e-04  1.13464414e+00  1.97050000e-04  5.11987246e-05  1.97050000e-04  3.14923539e-04 
 1.97150000e-04  7.00000000e+00  1.97150000e-04  8.49291724e-01  1.97150000e-04  6.99619047e+00  1.97150000e-04  1.13470902e+00  1.97150000e-04  5.11969233e-05  1.97150000e-04  3.14897340e-04 
 1.97250000e-04  7.00000000e+00  1.97250000e-04  8.49586861e-01  1.97250000e-04  6.99619061e+00  1.97250000e-04  1.13477392e+00  1.97250000e-04  5.11950738e-05  1.97250000e-04  3.14870855e-04 
 1.97350000e-04  7.00000000e+00  1.97350000e-04  8.49881825e-01  1.97350000e-04  6.99619075e+00  1.97350000e-04  1.13483881e+00  1.97350000e-04  5.11932723e-05  1.97350000e-04  3.14844674e-04 
 1.97450000e-04  7.00000000e+00  1.97450000e-04  8.50176615e-01  1.97450000e-04  6.99619088e+00  1.97450000e-04  1.13490372e+00  1.97450000e-04  5.11914224e-05  1.97450000e-04  3.14818206e-04 
 1.97550000e-04  7.00000000e+00  1.97550000e-04  8.50471232e-01  1.97550000e-04  6.99619102e+00  1.97550000e-04  1.13496863e+00  1.97550000e-04  5.11896207e-05  1.97550000e-04  3.14792045e-04 
 1.97650000e-04  7.00000000e+00  1.97650000e-04  8.50765676e-01  1.97650000e-04  6.99619116e+00  1.97650000e-04  1.13503356e+00  1.97650000e-04  5.11877704e-05  1.97650000e-04  3.14765594e-04 
 1.97750000e-04  7.00000000e+00  1.97750000e-04  8.51059946e-01  1.97750000e-04  6.99619130e+00  1.97750000e-04  1.13509848e+00  1.97750000e-04  5.11859684e-05  1.97750000e-04  3.14739451e-04 
 1.97850000e-04  7.00000000e+00  1.97850000e-04  8.51354042e-01  1.97850000e-04  6.99619144e+00  1.97850000e-04  1.13516342e+00  1.97850000e-04  5.11841177e-05  1.97850000e-04  3.14713018e-04 
 1.97950000e-04  7.00000000e+00  1.97950000e-04  8.51647964e-01  1.97950000e-04  6.99619158e+00  1.97950000e-04  1.13522836e+00  1.97950000e-04  5.11823155e-05  1.97950000e-04  3.14686894e-04 
 1.98050000e-04  7.00000000e+00  1.98050000e-04  8.51941713e-01  1.98050000e-04  6.99619171e+00  1.98050000e-04  1.13529331e+00  1.98050000e-04  5.11804644e-05  1.98050000e-04  3.14660479e-04 
 1.98150000e-04  7.00000000e+00  1.98150000e-04  8.52235287e-01  1.98150000e-04  6.99619185e+00  1.98150000e-04  1.13535826e+00  1.98150000e-04  5.11786621e-05  1.98150000e-04  3.14634373e-04 
 1.98250000e-04  7.00000000e+00  1.98250000e-04  8.52528687e-01  1.98250000e-04  6.99619199e+00  1.98250000e-04  1.13542322e+00  1.98250000e-04  5.11768106e-05  1.98250000e-04  3.14607975e-04 
 1.98350000e-04  7.00000000e+00  1.98350000e-04  8.52821913e-01  1.98350000e-04  6.99619213e+00  1.98350000e-04  1.13548819e+00  1.98350000e-04  5.11750080e-05  1.98350000e-04  3.14581888e-04 
 1.98450000e-04  7.00000000e+00  1.98450000e-04  8.53114964e-01  1.98450000e-04  6.99619226e+00  1.98450000e-04  1.13555317e+00  1.98450000e-04  5.11731561e-05  1.98450000e-04  3.14555507e-04 
 1.98550000e-04  7.00000000e+00  1.98550000e-04  8.53407841e-01  1.98550000e-04  6.99619240e+00  1.98550000e-04  1.13561815e+00  1.98550000e-04  5.11713533e-05  1.98550000e-04  3.14529439e-04 
 1.98650000e-04  7.00000000e+00  1.98650000e-04  8.53700542e-01  1.98650000e-04  6.99619254e+00  1.98650000e-04  1.13568314e+00  1.98650000e-04  5.11695010e-05  1.98650000e-04  3.14503076e-04 
 1.98750000e-04  7.00000000e+00  1.98750000e-04  8.53993069e-01  1.98750000e-04  6.99619268e+00  1.98750000e-04  1.13574814e+00  1.98750000e-04  5.11676980e-05  1.98750000e-04  3.14477026e-04 
 1.98850000e-04  7.00000000e+00  1.98850000e-04  8.54285421e-01  1.98850000e-04  6.99619282e+00  1.98850000e-04  1.13581314e+00  1.98850000e-04  5.11658453e-05  1.98850000e-04  3.14450681e-04 
 1.98950000e-04  7.00000000e+00  1.98950000e-04  8.54577598e-01  1.98950000e-04  6.99619296e+00  1.98950000e-04  1.13587815e+00  1.98950000e-04  5.11640421e-05  1.98950000e-04  3.14424650e-04 
 1.99050000e-04  7.00000000e+00  1.99050000e-04  8.54869600e-01  1.99050000e-04  6.99619309e+00  1.99050000e-04  1.13594317e+00  1.99050000e-04  5.11621890e-05  1.99050000e-04  3.14398323e-04 
 1.99150000e-04  7.00000000e+00  1.99150000e-04  8.55161426e-01  1.99150000e-04  6.99619323e+00  1.99150000e-04  1.13600820e+00  1.99150000e-04  5.11603856e-05  1.99150000e-04  3.14372311e-04 
 1.99250000e-04  7.00000000e+00  1.99250000e-04  8.55453077e-01  1.99250000e-04  6.99619337e+00  1.99250000e-04  1.13607323e+00  1.99250000e-04  5.11585321e-05  1.99250000e-04  3.14346001e-04 
 1.99350000e-04  7.00000000e+00  1.99350000e-04  8.55744552e-01  1.99350000e-04  6.99619351e+00  1.99350000e-04  1.13613826e+00  1.99350000e-04  5.11567284e-05  1.99350000e-04  3.14320007e-04 
 1.99450000e-04  7.00000000e+00  1.99450000e-04  8.56035851e-01  1.99450000e-04  6.99619365e+00  1.99450000e-04  1.13620331e+00  1.99450000e-04  5.11548746e-05  1.99450000e-04  3.14293715e-04 
 1.99550000e-04  7.00000000e+00  1.99550000e-04  8.56326974e-01  1.99550000e-04  6.99619379e+00  1.99550000e-04  1.13626836e+00  1.99550000e-04  5.11530707e-05  1.99550000e-04  3.14267741e-04 
 1.99650000e-04  7.00000000e+00  1.99650000e-04  8.56617921e-01  1.99650000e-04  6.99619392e+00  1.99650000e-04  1.13633342e+00  1.99650000e-04  5.11512165e-05  1.99650000e-04  3.14241467e-04 
 1.99750000e-04  7.00000000e+00  1.99750000e-04  8.56908692e-01  1.99750000e-04  6.99619406e+00  1.99750000e-04  1.13639848e+00  1.99750000e-04  5.11494124e-05  1.99750000e-04  3.14215511e-04 
 1.99850000e-04  7.00000000e+00  1.99850000e-04  8.57199287e-01  1.99850000e-04  6.99619420e+00  1.99850000e-04  1.13646355e+00  1.99850000e-04  5.11475578e-05  1.99850000e-04  3.14189255e-04 
 1.99950000e-04  7.00000000e+00  1.99950000e-04  8.57489706e-01  1.99950000e-04  6.99619434e+00  1.99950000e-04  1.13652863e+00  1.99950000e-04  5.11457536e-05  1.99950000e-04  3.14163318e-04 
 2.00050000e-04  7.00000000e+00  2.00050000e-04  8.57779947e-01  2.00050000e-04  6.99619448e+00  2.00050000e-04  1.13659372e+00  2.00050000e-04  5.11438985e-05  2.00050000e-04  3.14137079e-04 
 2.00150000e-04  7.00000000e+00  2.00150000e-04  8.58070013e-01  2.00150000e-04  6.99619461e+00  2.00150000e-04  1.13665881e+00  2.00150000e-04  5.11420941e-05  2.00150000e-04  3.14111162e-04 
 2.00250000e-04  7.00000000e+00  2.00250000e-04  8.58359901e-01  2.00250000e-04  6.99619475e+00  2.00250000e-04  1.13672390e+00  2.00250000e-04  5.11402387e-05  2.00250000e-04  3.14084941e-04 
 2.00350000e-04  7.00000000e+00  2.00350000e-04  8.58649612e-01  2.00350000e-04  6.99619489e+00  2.00350000e-04  1.13678901e+00  2.00350000e-04  5.11384341e-05  2.00350000e-04  3.14059042e-04 
 2.00450000e-04  7.00000000e+00  2.00450000e-04  8.58939147e-01  2.00450000e-04  6.99619503e+00  2.00450000e-04  1.13685412e+00  2.00450000e-04  5.11365784e-05  2.00450000e-04  3.14032840e-04 
 2.00550000e-04  7.00000000e+00  2.00550000e-04  8.59228504e-01  2.00550000e-04  6.99619517e+00  2.00550000e-04  1.13691923e+00  2.00550000e-04  5.11347736e-05  2.00550000e-04  3.14006960e-04 
 2.00650000e-04  7.00000000e+00  2.00650000e-04  8.59517684e-01  2.00650000e-04  6.99619530e+00  2.00650000e-04  1.13698436e+00  2.00650000e-04  5.11329175e-05  2.00650000e-04  3.13980775e-04 
 2.00750000e-04  7.00000000e+00  2.00750000e-04  8.59806686e-01  2.00750000e-04  6.99619544e+00  2.00750000e-04  1.13704949e+00  2.00750000e-04  5.11311125e-05  2.00750000e-04  3.13954915e-04 
 2.00850000e-04  7.00000000e+00  2.00850000e-04  8.60095511e-01  2.00850000e-04  6.99619558e+00  2.00850000e-04  1.13711462e+00  2.00850000e-04  5.11292560e-05  2.00850000e-04  3.13928748e-04 
 2.00950000e-04  7.00000000e+00  2.00950000e-04  8.60384158e-01  2.00950000e-04  6.99619572e+00  2.00950000e-04  1.13717976e+00  2.00950000e-04  5.11274508e-05  2.00950000e-04  3.13902907e-04 
 2.01050000e-04  7.00000000e+00  2.01050000e-04  8.60672627e-01  2.01050000e-04  6.99619586e+00  2.01050000e-04  1.13724491e+00  2.01050000e-04  5.11255940e-05  2.01050000e-04  3.13876759e-04 
 2.01150000e-04  7.00000000e+00  2.01150000e-04  8.60960918e-01  2.01150000e-04  6.99619600e+00  2.01150000e-04  1.13731007e+00  2.01150000e-04  5.11237887e-05  2.01150000e-04  3.13850937e-04 
 2.01250000e-04  7.00000000e+00  2.01250000e-04  8.61249031e-01  2.01250000e-04  6.99619614e+00  2.01250000e-04  1.13737523e+00  2.01250000e-04  5.11219315e-05  2.01250000e-04  3.13824806e-04 
 2.01350000e-04  7.00000000e+00  2.01350000e-04  8.61536966e-01  2.01350000e-04  6.99619627e+00  2.01350000e-04  1.13744039e+00  2.01350000e-04  5.11201260e-05  2.01350000e-04  3.13799004e-04 
 2.01450000e-04  7.00000000e+00  2.01450000e-04  8.61824723e-01  2.01450000e-04  6.99619641e+00  2.01450000e-04  1.13750556e+00  2.01450000e-04  5.11182685e-05  2.01450000e-04  3.13772892e-04 
 2.01550000e-04  7.00000000e+00  2.01550000e-04  8.62112301e-01  2.01550000e-04  6.99619655e+00  2.01550000e-04  1.13757074e+00  2.01550000e-04  5.11164628e-05  2.01550000e-04  3.13747108e-04 
 2.01650000e-04  7.00000000e+00  2.01650000e-04  8.62399700e-01  2.01650000e-04  6.99619669e+00  2.01650000e-04  1.13763593e+00  2.01650000e-04  5.11146050e-05  2.01650000e-04  3.13721015e-04 
 2.01750000e-04  7.00000000e+00  2.01750000e-04  8.62686921e-01  2.01750000e-04  6.99619683e+00  2.01750000e-04  1.13770111e+00  2.01750000e-04  5.11127992e-05  2.01750000e-04  3.13695251e-04 
 2.01850000e-04  7.00000000e+00  2.01850000e-04  8.62973963e-01  2.01850000e-04  6.99619697e+00  2.01850000e-04  1.13776631e+00  2.01850000e-04  5.11109410e-05  2.01850000e-04  3.13669176e-04 
 2.01950000e-04  7.00000000e+00  2.01950000e-04  8.63260826e-01  2.01950000e-04  6.99619711e+00  2.01950000e-04  1.13783151e+00  2.01950000e-04  5.11091350e-05  2.01950000e-04  3.13643431e-04 
 2.02050000e-04  7.00000000e+00  2.02050000e-04  8.63547510e-01  2.02050000e-04  6.99619724e+00  2.02050000e-04  1.13789672e+00  2.02050000e-04  5.11072765e-05  2.02050000e-04  3.13617374e-04 
 2.02150000e-04  7.00000000e+00  2.02150000e-04  8.63834014e-01  2.02150000e-04  6.99619738e+00  2.02150000e-04  1.13796193e+00  2.02150000e-04  5.11054704e-05  2.02150000e-04  3.13591649e-04 
 2.02250000e-04  7.00000000e+00  2.02250000e-04  8.64120339e-01  2.02250000e-04  6.99619752e+00  2.02250000e-04  1.13802715e+00  2.02250000e-04  5.11036116e-05  2.02250000e-04  3.13565611e-04 
 2.02350000e-04  7.00000000e+00  2.02350000e-04  8.64406485e-01  2.02350000e-04  6.99619766e+00  2.02350000e-04  1.13809237e+00  2.02350000e-04  5.11018054e-05  2.02350000e-04  3.13539906e-04 
 2.02450000e-04  7.00000000e+00  2.02450000e-04  8.64692451e-01  2.02450000e-04  6.99619780e+00  2.02450000e-04  1.13815760e+00  2.02450000e-04  5.10999463e-05  2.02450000e-04  3.13513886e-04 
 2.02550000e-04  7.00000000e+00  2.02550000e-04  8.64978237e-01  2.02550000e-04  6.99619794e+00  2.02550000e-04  1.13822283e+00  2.02550000e-04  5.10981399e-05  2.02550000e-04  3.13488201e-04 
 2.02650000e-04  7.00000000e+00  2.02650000e-04  8.65263843e-01  2.02650000e-04  6.99619807e+00  2.02650000e-04  1.13828807e+00  2.02650000e-04  5.10962805e-05  2.02650000e-04  3.13462200e-04 
 2.02750000e-04  7.00000000e+00  2.02750000e-04  8.65549270e-01  2.02750000e-04  6.99619821e+00  2.02750000e-04  1.13835331e+00  2.02750000e-04  5.10944741e-05  2.02750000e-04  3.13436534e-04 
 2.02850000e-04  7.00000000e+00  2.02850000e-04  8.65834516e-01  2.02850000e-04  6.99619835e+00  2.02850000e-04  1.13841856e+00  2.02850000e-04  5.10926144e-05  2.02850000e-04  3.13410552e-04 
 2.02950000e-04  7.00000000e+00  2.02950000e-04  8.66119582e-01  2.02950000e-04  6.99619849e+00  2.02950000e-04  1.13848381e+00  2.02950000e-04  5.10908078e-05  2.02950000e-04  3.13384905e-04 
 2.03050000e-04  7.00000000e+00  2.03050000e-04  8.66404467e-01  2.03050000e-04  6.99619863e+00  2.03050000e-04  1.13854907e+00  2.03050000e-04  5.10889478e-05  2.03050000e-04  3.13358942e-04 
