 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_out)       time            v(startup_done) time            v(ea_en)       
 6.30642229e-06  6.30642229e+00  6.30642229e-06  3.18207016e-03  6.30642229e-06  5.86903269e+00  6.30642229e-06  7.26407267e-01  6.30642229e-06 -2.96871038e-05  6.30642229e-06  1.62741562e-02 
 6.40642229e-06  6.40642229e+00  6.40642229e-06  3.39979074e-03  6.40642229e-06  5.95756078e+00  6.40642229e-06  7.33632095e-01  6.40642229e-06  5.09936100e-05  6.40642229e-06  1.61604310e-02 
 6.50642229e-06  6.50642229e+00  6.50642229e-06  3.64114986e-03  6.50642229e-06  6.04632596e+00  6.50642229e-06  7.40910001e-01  6.50642229e-06 -2.88504867e-05  6.50642229e-06  1.60475764e-02 
 6.60642229e-06  6.60642229e+00  6.60642229e-06  3.91056793e-03  6.60642229e-06  6.13530360e+00  6.60642229e-06  7.48266793e-01  6.60642229e-06  4.99694299e-05  6.60642229e-06  1.59356362e-02 
 6.70642229e-06  6.70642229e+00  6.70642229e-06  4.21336644e-03  6.70642229e-06  6.22460541e+00  6.70642229e-06  7.55804994e-01  6.70642229e-06 -2.80420369e-05  6.70642229e-06  1.58248727e-02 
 6.80642229e-06  6.80642229e+00  6.80642229e-06  4.55595264e-03  6.80642229e-06  6.31420046e+00  6.80642229e-06  7.63522041e-01  6.80642229e-06  4.90468100e-05  6.80642229e-06  1.57152045e-02 
 6.90642229e-06  6.90642229e+00  6.90642229e-06  4.94597105e-03  6.90642229e-06  6.40418411e+00  6.90642229e-06  7.71456482e-01  6.90642229e-06 -2.72491288e-05  6.90642229e-06  1.56067388e-02 
 7.00000000e-06  7.00000000e+00  7.00000000e-06  5.36185343e-03  7.00000000e-06  6.48869550e+00  7.00000000e-06  7.79019988e-01  7.00000000e-06  4.82424374e-05  7.00000000e-06  1.55062829e-02 
 7.01000000e-06  7.00000000e+00  7.01000000e-06  5.40872900e-03  7.01000000e-06  6.48918867e+00  7.01000000e-06  7.79831849e-01  7.01000000e-06  2.09786321e-06  7.01000000e-06  1.54945442e-02 
 7.03000000e-06  7.00000000e+00  7.03000000e-06  5.50271591e-03  7.03000000e-06  6.48876318e+00  7.03000000e-06  7.81443906e-01  7.03000000e-06  1.60125165e-06  7.03000000e-06  1.54709999e-02 
 7.07000000e-06  7.00000000e+00  7.07000000e-06  5.69585437e-03  7.07000000e-06  6.48379621e+00  7.07000000e-06  7.84601079e-01  7.07000000e-06  2.04968497e-06  7.07000000e-06  1.54237851e-02 
 7.15000000e-06  7.00000000e+00  7.15000000e-06  6.11590866e-03  7.15000000e-06  6.47206683e+00  7.15000000e-06  7.90633107e-01  7.15000000e-06  1.60619038e-06  7.15000000e-06  1.53296679e-02 
 7.25000000e-06  7.00000000e+00  7.25000000e-06  6.70868510e-03  7.25000000e-06  6.45983590e+00  7.25000000e-06  7.97560165e-01  7.25000000e-06  2.04856558e-06  7.25000000e-06  1.52125949e-02 
 7.35000000e-06  7.00000000e+00  7.35000000e-06  7.37323785e-03  7.35000000e-06  6.45001979e+00  7.35000000e-06  8.03751911e-01  7.35000000e-06  1.60718222e-06  7.35000000e-06  1.50960956e-02 
 7.45000000e-06  7.00000000e+00  7.45000000e-06  8.10358803e-03  7.45000000e-06  6.44213897e+00  7.45000000e-06  8.09208967e-01  7.45000000e-06  2.04757736e-06  7.45000000e-06  1.49796905e-02 
 7.55000000e-06  7.00000000e+00  7.55000000e-06  8.89250808e-03  7.55000000e-06  6.43585261e+00  7.55000000e-06  8.13980581e-01  7.55000000e-06  1.60816770e-06  7.55000000e-06  1.48626967e-02 
 7.65000000e-06  7.00000000e+00  7.65000000e-06  9.73218179e-03  7.65000000e-06  6.43085415e+00  7.65000000e-06  8.18136702e-01  7.65000000e-06  2.04659475e-06  7.65000000e-06  1.47448006e-02 
 7.75000000e-06  7.00000000e+00  7.75000000e-06  1.06149085e-02  7.75000000e-06  6.42690266e+00  7.75000000e-06  8.21757125e-01  7.75000000e-06  1.60914747e-06  7.75000000e-06  1.46259561e-02 
 7.85000000e-06  7.00000000e+00  7.85000000e-06  1.15334548e-02  7.85000000e-06  6.42379571e+00  7.85000000e-06  8.24918369e-01  7.85000000e-06  2.04561782e-06  7.85000000e-06  1.45062657e-02 
 7.95000000e-06  7.00000000e+00  7.95000000e-06  1.24812883e-02  7.95000000e-06  6.42137152e+00  7.95000000e-06  8.27692288e-01  7.95000000e-06  1.61012159e-06  7.95000000e-06  1.43859185e-02 
 8.05000000e-06  7.00000000e+00  8.05000000e-06  1.34526703e-02  8.05000000e-06  6.41949598e+00  8.05000000e-06  8.30140891e-01  8.05000000e-06  2.04464651e-06  8.05000000e-06  1.42651284e-02 
 8.15000000e-06  7.00000000e+00  8.15000000e-06  1.44426701e-02  8.15000000e-06  6.41806241e+00  8.15000000e-06  8.32318622e-01  8.15000000e-06  1.61109011e-06  8.15000000e-06  1.41441154e-02 
 8.25000000e-06  7.00000000e+00  8.25000000e-06  1.54471270e-02  8.25000000e-06  6.41698223e+00  8.25000000e-06  8.34270076e-01  8.25000000e-06  2.04368078e-06  8.25000000e-06  1.40230639e-02 
 8.35000000e-06  7.00000000e+00  8.35000000e-06  1.64625716e-02  8.35000000e-06  6.41618589e+00  8.35000000e-06  8.36033667e-01  8.35000000e-06  1.61205307e-06  8.35000000e-06  1.39021474e-02 
 8.45000000e-06  7.00000000e+00  8.45000000e-06  1.74861491e-02  8.45000000e-06  6.41561522e+00  8.45000000e-06  8.37640057e-01  8.45000000e-06  2.04272059e-06  8.45000000e-06  1.37815276e-02 
 8.55000000e-06  7.00000000e+00  8.55000000e-06  1.85155326e-02  8.55000000e-06  6.41522526e+00  8.55000000e-06  8.39115216e-01  8.55000000e-06  1.61301053e-06  8.55000000e-06  1.36613410e-02 
 8.65000000e-06  7.00000000e+00  8.65000000e-06  1.95488412e-02  8.65000000e-06  6.41497787e+00  8.65000000e-06  8.40479542e-01  8.65000000e-06  2.04176588e-06  8.65000000e-06  1.35416948e-02 
 8.75000000e-06  7.00000000e+00  8.75000000e-06  2.05845666e-02  8.75000000e-06  6.41484425e+00  8.75000000e-06  8.41750319e-01  8.75000000e-06  1.61396252e-06  8.75000000e-06  1.34226782e-02 
 8.85000000e-06  7.00000000e+00  8.85000000e-06  2.16215080e-02  8.85000000e-06  6.41479934e+00  8.85000000e-06  8.42940933e-01  8.85000000e-06  2.04081661e-06  8.85000000e-06  1.33043602e-02 
 8.95000000e-06  7.00000000e+00  8.95000000e-06  2.26587173e-02  8.95000000e-06  6.41482495e+00  8.95000000e-06  8.44062809e-01  8.95000000e-06  1.61490910e-06  8.95000000e-06  1.31867981e-02 
 9.05000000e-06  7.00000000e+00  9.05000000e-06  2.36954513e-02  9.05000000e-06  6.41490454e+00  9.05000000e-06  8.45124677e-01  9.05000000e-06  2.03987273e-06  9.05000000e-06  1.30700347e-02 
 9.15000000e-06  7.00000000e+00  9.15000000e-06  2.47311334e-02  9.15000000e-06  6.41502675e+00  9.15000000e-06  8.46134086e-01  9.15000000e-06  1.61585030e-06  9.15000000e-06  1.29541056e-02 
 9.25000000e-06  7.00000000e+00  9.25000000e-06  2.57653213e-02  9.25000000e-06  6.41518061e+00  9.25000000e-06  8.47096725e-01  9.25000000e-06  2.03893420e-06  9.25000000e-06  1.28390360e-02 
 9.35000000e-06  7.00000000e+00  9.35000000e-06  2.67976802e-02  9.35000000e-06  6.41535919e+00  9.35000000e-06  8.48017602e-01  9.35000000e-06  1.61678618e-06  9.35000000e-06  1.27248469e-02 
 9.45000000e-06  7.00000000e+00  9.45000000e-06  2.78279619e-02  9.45000000e-06  6.41555509e+00  9.45000000e-06  8.48900434e-01  9.45000000e-06  2.03800098e-06  9.45000000e-06  1.26115520e-02 
 9.55000000e-06  7.00000000e+00  9.55000000e-06  2.88559869e-02  9.55000000e-06  6.41576425e+00  9.55000000e-06  8.49748569e-01  9.55000000e-06  1.61771678e-06  9.55000000e-06  1.24991624e-02 
 9.65000000e-06  7.00000000e+00  9.65000000e-06  2.98816308e-02  9.65000000e-06  6.41598158e+00  9.65000000e-06  8.50564448e-01  9.65000000e-06  2.03707301e-06  9.65000000e-06  1.23876843e-02 
 9.75000000e-06  7.00000000e+00  9.75000000e-06  3.09048128e-02  9.75000000e-06  6.41620484e+00  9.75000000e-06  8.51350329e-01  9.75000000e-06  1.61864214e-06  9.75000000e-06  1.22771227e-02 
 9.85000000e-06  7.00000000e+00  9.85000000e-06  3.19254866e-02  9.85000000e-06  6.41643044e+00  9.85000000e-06  8.52107828e-01  9.85000000e-06  2.03615027e-06  9.85000000e-06  1.21674788e-02 
 9.95000000e-06  7.00000000e+00  9.95000000e-06  3.29436336e-02  9.95000000e-06  6.41665731e+00  9.95000000e-06  8.52838488e-01  9.95000000e-06  1.61956229e-06  9.95000000e-06  1.20587534e-02 
 1.00500000e-05  7.00000000e+00  1.00500000e-05  3.39592562e-02  1.00500000e-05  6.41688283e+00  1.00500000e-05  8.53543383e-01  1.00500000e-05  2.03523270e-06  1.00500000e-05  1.19509446e-02 
 1.01500000e-05  7.00000000e+00  1.01500000e-05  3.49723742e-02  1.01500000e-05  6.41710668e+00  1.01500000e-05  8.54223579e-01  1.01500000e-05  1.62047730e-06  1.01500000e-05  1.18440504e-02 
 1.02500000e-05  7.00000000e+00  1.02500000e-05  3.59830206e-02  1.02500000e-05  6.41732684e+00  1.02500000e-05  8.54879798e-01  1.02500000e-05  2.03432027e-06  1.02500000e-05  1.17380671e-02 
 1.03500000e-05  7.00000000e+00  1.03500000e-05  3.69912387e-02  1.03500000e-05  6.41754346e+00  1.03500000e-05  8.55512779e-01  1.03500000e-05  1.62138719e-06  1.03500000e-05  1.16329909e-02 
 1.04500000e-05  7.00000000e+00  1.04500000e-05  3.79970799e-02  1.04500000e-05  6.41775492e+00  1.04500000e-05  8.56123009e-01  1.04500000e-05  2.03341292e-06  1.04500000e-05  1.15288168e-02 
