 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_out)       time            v(startup_done) time            v(ea_en)       
 1.18747674e-06  1.05000000e+01  1.18747674e-06  5.07665235e+00  1.18747674e-06  8.62823384e+00  1.18747674e-06  3.04654468e+00  1.18747674e-06  1.05045281e+01  1.18747674e-06  5.34594815e-03 
 1.21430634e-06  1.05000000e+01  1.21430634e-06  5.23416943e+00  1.21430634e-06  8.67252766e+00  1.21430634e-06  3.15604625e+00  1.21430634e-06  1.04954814e+01  1.21430634e-06  5.51466813e-03 
 1.23986192e-06  1.05000000e+01  1.23986192e-06  5.37163915e+00  1.23986192e-06  8.70597524e+00  1.23986192e-06  3.25162313e+00  1.23986192e-06  1.05044982e+01  1.23986192e-06  5.66949273e-03 
 1.25622903e-06  1.05000000e+01  1.25622903e-06  5.45454253e+00  1.25622903e-06  8.72216523e+00  1.25622903e-06  3.30122506e+00  1.25622903e-06  1.04955205e+01  1.25622903e-06  5.76601675e-03 
 1.27223417e-06  1.05000000e+01  1.27223417e-06  5.53272865e+00  1.27223417e-06  8.73331748e+00  1.27223417e-06  3.35478311e+00  1.27223417e-06  1.05044503e+01  1.27223417e-06  5.85962630e-03 
 1.29484300e-06  1.05000000e+01  1.29484300e-06  5.63961227e+00  1.29484300e-06  8.74423958e+00  1.29484300e-06  3.42471120e+00  1.29484300e-06  1.04955617e+01  1.29484300e-06  5.99032026e-03 
 1.31633733e-06  1.05000000e+01  1.31633733e-06  5.73834845e+00  1.31633733e-06  8.74990961e+00  1.31633733e-06  3.49489280e+00  1.31633733e-06  1.05044154e+01  1.31633733e-06  6.11384021e-03 
 1.34383034e-06  1.05000000e+01  1.34383034e-06  5.86172969e+00  1.34383034e-06  8.75471974e+00  1.34383034e-06  3.58372263e+00  1.34383034e-06  1.04955935e+01  1.34383034e-06  6.27096913e-03 
 1.37923936e-06  1.05000000e+01  1.37923936e-06  6.01663936e+00  1.37923936e-06  8.75951737e+00  1.37923936e-06  3.70061754e+00  1.37923936e-06  1.05043908e+01  1.37923936e-06  6.47221732e-03 
 1.42572679e-06  1.05000000e+01  1.42572679e-06  6.21299989e+00  1.42572679e-06  8.76947369e+00  1.42572679e-06  3.85097821e+00  1.42572679e-06  1.04956124e+01  1.42572679e-06  6.73396380e-03 
 1.49705487e-06  1.05000000e+01  1.49705487e-06  6.49510157e+00  1.49705487e-06  8.79470006e+00  1.49705487e-06  4.07123827e+00  1.49705487e-06  1.05043773e+01  1.49705487e-06  7.12793939e-03 
 1.59705487e-06  1.05000000e+01  1.59705487e-06  6.84400581e+00  1.59705487e-06  8.84333649e+00  1.59705487e-06  4.34467916e+00  1.59705487e-06  1.04956215e+01  1.59705487e-06  7.66051071e-03 
