 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_en)       
 1.71724035e-04  1.05000000e+01  1.71724035e-04  9.42988721e+00  1.71724035e-04  9.42988535e+00  1.71724035e-04  1.04999979e+01 
 1.72224035e-04  1.05000000e+01  1.72224035e-04  9.42988736e+00  1.72224035e-04  9.42988545e+00  1.72224035e-04  1.04999979e+01 
 1.72724035e-04  1.05000000e+01  1.72724035e-04  9.42988752e+00  1.72724035e-04  9.42988566e+00  1.72724035e-04  1.04999979e+01 
 1.73224035e-04  1.05000000e+01  1.73224035e-04  9.42988766e+00  1.73224035e-04  9.42988575e+00  1.73224035e-04  1.04999979e+01 
 1.73724035e-04  1.05000000e+01  1.73724035e-04  9.42988780e+00  1.73724035e-04  9.42988595e+00  1.73724035e-04  1.04999979e+01 
 1.74224035e-04  1.05000000e+01  1.74224035e-04  9.42988793e+00  1.74224035e-04  9.42988602e+00  1.74224035e-04  1.04999979e+01 
 1.74724035e-04  1.05000000e+01  1.74724035e-04  9.42988806e+00  1.74724035e-04  9.42988621e+00  1.74724035e-04  1.04999979e+01 
 1.75224035e-04  1.05000000e+01  1.75224035e-04  9.42988818e+00  1.75224035e-04  9.42988627e+00  1.75224035e-04  1.04999979e+01 
 1.75724035e-04  1.05000000e+01  1.75724035e-04  9.42988829e+00  1.75724035e-04  9.42988644e+00  1.75724035e-04  1.04999979e+01 
 1.76224035e-04  1.05000000e+01  1.76224035e-04  9.42988840e+00  1.76224035e-04  9.42988649e+00  1.76224035e-04  1.04999979e+01 
 1.76724035e-04  1.05000000e+01  1.76724035e-04  9.42988851e+00  1.76724035e-04  9.42988666e+00  1.76724035e-04  1.04999979e+01 
 1.77224035e-04  1.05000000e+01  1.77224035e-04  9.42988860e+00  1.77224035e-04  9.42988670e+00  1.77224035e-04  1.04999979e+01 
 1.77724035e-04  1.05000000e+01  1.77724035e-04  9.42988870e+00  1.77724035e-04  9.42988685e+00  1.77724035e-04  1.04999979e+01 
 1.78224035e-04  1.05000000e+01  1.78224035e-04  9.42988879e+00  1.78224035e-04  9.42988688e+00  1.78224035e-04  1.04999979e+01 
 1.78724035e-04  1.05000000e+01  1.78724035e-04  9.42988888e+00  1.78724035e-04  9.42988703e+00  1.78724035e-04  1.04999979e+01 
 1.79224035e-04  1.05000000e+01  1.79224035e-04  9.42988896e+00  1.79224035e-04  9.42988705e+00  1.79224035e-04  1.04999979e+01 
 1.79724035e-04  1.05000000e+01  1.79724035e-04  9.42988904e+00  1.79724035e-04  9.42988719e+00  1.79724035e-04  1.04999979e+01 
 1.80224035e-04  1.05000000e+01  1.80224035e-04  9.42988911e+00  1.80224035e-04  9.42988721e+00  1.80224035e-04  1.04999979e+01 
 1.80724035e-04  1.05000000e+01  1.80724035e-04  9.42988919e+00  1.80724035e-04  9.42988734e+00  1.80724035e-04  1.04999979e+01 
 1.81224035e-04  1.05000000e+01  1.81224035e-04  9.42988925e+00  1.81224035e-04  9.42988735e+00  1.81224035e-04  1.04999979e+01 
 1.81724035e-04  1.05000000e+01  1.81724035e-04  9.42988932e+00  1.81724035e-04  9.42988747e+00  1.81724035e-04  1.04999979e+01 
 1.82224035e-04  1.05000000e+01  1.82224035e-04  9.42988938e+00  1.82224035e-04  9.42988748e+00  1.82224035e-04  1.04999979e+01 
 1.82724035e-04  1.05000000e+01  1.82724035e-04  9.42988944e+00  1.82724035e-04  9.42988760e+00  1.82724035e-04  1.04999979e+01 
 1.83224035e-04  1.05000000e+01  1.83224035e-04  9.42988950e+00  1.83224035e-04  9.42988760e+00  1.83224035e-04  1.04999979e+01 
 1.83724035e-04  1.05000000e+01  1.83724035e-04  9.42988955e+00  1.83724035e-04  9.42988771e+00  1.83724035e-04  1.04999979e+01 
 1.84224035e-04  1.05000000e+01  1.84224035e-04  9.42988961e+00  1.84224035e-04  9.42988770e+00  1.84224035e-04  1.04999979e+01 
 1.84724035e-04  1.05000000e+01  1.84724035e-04  9.42988966e+00  1.84724035e-04  9.42988781e+00  1.84724035e-04  1.04999979e+01 
 1.85224035e-04  1.05000000e+01  1.85224035e-04  9.42988970e+00  1.85224035e-04  9.42988780e+00  1.85224035e-04  1.04999979e+01 
 1.85724035e-04  1.05000000e+01  1.85724035e-04  9.42988975e+00  1.85724035e-04  9.42988790e+00  1.85724035e-04  1.04999979e+01 
 1.86224035e-04  1.05000000e+01  1.86224035e-04  9.42988979e+00  1.86224035e-04  9.42988789e+00  1.86224035e-04  1.04999979e+01 
 1.86724035e-04  1.05000000e+01  1.86724035e-04  9.42988983e+00  1.86724035e-04  9.42988799e+00  1.86724035e-04  1.04999979e+01 
 1.87224035e-04  1.05000000e+01  1.87224035e-04  9.42988987e+00  1.87224035e-04  9.42988797e+00  1.87224035e-04  1.04999979e+01 
 1.87724035e-04  1.05000000e+01  1.87724035e-04  9.42988991e+00  1.87724035e-04  9.42988806e+00  1.87724035e-04  1.04999979e+01 
 1.88224035e-04  1.05000000e+01  1.88224035e-04  9.42988994e+00  1.88224035e-04  9.42988805e+00  1.88224035e-04  1.04999979e+01 
 1.88724035e-04  1.05000000e+01  1.88724035e-04  9.42988998e+00  1.88724035e-04  9.42988813e+00  1.88724035e-04  1.04999979e+01 
 1.89224035e-04  1.05000000e+01  1.89224035e-04  9.42989001e+00  1.89224035e-04  9.42988811e+00  1.89224035e-04  1.04999979e+01 
 1.89724035e-04  1.05000000e+01  1.89724035e-04  9.42989004e+00  1.89724035e-04  9.42988820e+00  1.89724035e-04  1.04999979e+01 
 1.90224035e-04  1.05000000e+01  1.90224035e-04  9.42989007e+00  1.90224035e-04  9.42988818e+00  1.90224035e-04  1.04999979e+01 
 1.90724035e-04  1.05000000e+01  1.90724035e-04  9.42989010e+00  1.90724035e-04  9.42988825e+00  1.90724035e-04  1.04999979e+01 
 1.91224035e-04  1.05000000e+01  1.91224035e-04  9.42989013e+00  1.91224035e-04  9.42988823e+00  1.91224035e-04  1.04999979e+01 
 1.91724035e-04  1.05000000e+01  1.91724035e-04  9.42989015e+00  1.91724035e-04  9.42988831e+00  1.91724035e-04  1.04999979e+01 
 1.92224035e-04  1.05000000e+01  1.92224035e-04  9.42989018e+00  1.92224035e-04  9.42988828e+00  1.92224035e-04  1.04999979e+01 
 1.92724035e-04  1.05000000e+01  1.92724035e-04  9.42989020e+00  1.92724035e-04  9.42988836e+00  1.92724035e-04  1.04999979e+01 
 1.93224035e-04  1.05000000e+01  1.93224035e-04  9.42989022e+00  1.93224035e-04  9.42988833e+00  1.93224035e-04  1.04999979e+01 
 1.93724035e-04  1.05000000e+01  1.93724035e-04  9.42989025e+00  1.93724035e-04  9.42988840e+00  1.93724035e-04  1.04999979e+01 
 1.94224035e-04  1.05000000e+01  1.94224035e-04  9.42989027e+00  1.94224035e-04  9.42988837e+00  1.94224035e-04  1.04999979e+01 
 1.94724035e-04  1.05000000e+01  1.94724035e-04  9.42989029e+00  1.94724035e-04  9.42988844e+00  1.94724035e-04  1.04999979e+01 
 1.95224035e-04  1.05000000e+01  1.95224035e-04  9.42989030e+00  1.95224035e-04  9.42988841e+00  1.95224035e-04  1.04999979e+01 
 1.95724035e-04  1.05000000e+01  1.95724035e-04  9.42989032e+00  1.95724035e-04  9.42988848e+00  1.95724035e-04  1.04999979e+01 
 1.96224035e-04  1.05000000e+01  1.96224035e-04  9.42989034e+00  1.96224035e-04  9.42988845e+00  1.96224035e-04  1.04999979e+01 
 1.96724035e-04  1.05000000e+01  1.96724035e-04  9.42989036e+00  1.96724035e-04  9.42988851e+00  1.96724035e-04  1.04999979e+01 
 1.97224035e-04  1.05000000e+01  1.97224035e-04  9.42989037e+00  1.97224035e-04  9.42988848e+00  1.97224035e-04  1.04999979e+01 
 1.97724035e-04  1.05000000e+01  1.97724035e-04  9.42989039e+00  1.97724035e-04  9.42988854e+00  1.97724035e-04  1.04999979e+01 
 1.98224035e-04  1.05000000e+01  1.98224035e-04  9.42989040e+00  1.98224035e-04  9.42988851e+00  1.98224035e-04  1.04999979e+01 
 1.98724035e-04  1.05000000e+01  1.98724035e-04  9.42989041e+00  1.98724035e-04  9.42988857e+00  1.98724035e-04  1.04999979e+01 
 1.99224035e-04  1.05000000e+01  1.99224035e-04  9.42989043e+00  1.99224035e-04  9.42988853e+00  1.99224035e-04  1.04999979e+01 
 1.99724035e-04  1.05000000e+01  1.99724035e-04  9.42989044e+00  1.99724035e-04  9.42988859e+00  1.99724035e-04  1.04999979e+01 
 2.00224035e-04  1.05000000e+01  2.00224035e-04  9.42989045e+00  2.00224035e-04  9.42988856e+00  2.00224035e-04  1.04999979e+01 
 2.00724035e-04  1.05000000e+01  2.00724035e-04  9.42989046e+00  2.00724035e-04  9.42988861e+00  2.00724035e-04  1.04999979e+01 
 2.01224035e-04  1.05000000e+01  2.01224035e-04  9.42989047e+00  2.01224035e-04  9.42988858e+00  2.01224035e-04  1.04999979e+01 
 2.01724035e-04  1.05000000e+01  2.01724035e-04  9.42989048e+00  2.01724035e-04  9.42988863e+00  2.01724035e-04  1.04999979e+01 
 2.02224035e-04  1.05000000e+01  2.02224035e-04  9.42989049e+00  2.02224035e-04  9.42988860e+00  2.02224035e-04  1.04999979e+01 
 2.02724035e-04  1.05000000e+01  2.02724035e-04  9.42989050e+00  2.02724035e-04  9.42988865e+00  2.02724035e-04  1.04999979e+01 
 2.03224035e-04  1.05000000e+01  2.03224035e-04  9.42989051e+00  2.03224035e-04  9.42988862e+00  2.03224035e-04  1.04999979e+01 
 2.03724035e-04  1.05000000e+01  2.03724035e-04  9.42989052e+00  2.03724035e-04  9.42988867e+00  2.03724035e-04  1.04999979e+01 
 2.04224035e-04  1.05000000e+01  2.04224035e-04  9.42989053e+00  2.04224035e-04  9.42988864e+00  2.04224035e-04  1.04999979e+01 
 2.04724035e-04  1.05000000e+01  2.04724035e-04  9.42989053e+00  2.04724035e-04  9.42988869e+00  2.04724035e-04  1.04999979e+01 
 2.05224035e-04  1.05000000e+01  2.05224035e-04  9.42989054e+00  2.05224035e-04  9.42988865e+00  2.05224035e-04  1.04999979e+01 
 2.05724035e-04  1.05000000e+01  2.05724035e-04  9.42989055e+00  2.05724035e-04  9.42988870e+00  2.05724035e-04  1.04999979e+01 
 2.06224035e-04  1.05000000e+01  2.06224035e-04  9.42989055e+00  2.06224035e-04  9.42988867e+00  2.06224035e-04  1.04999979e+01 
 2.06724035e-04  1.05000000e+01  2.06724035e-04  9.42989056e+00  2.06724035e-04  9.42988871e+00  2.06724035e-04  1.04999979e+01 
 2.07224035e-04  1.05000000e+01  2.07224035e-04  9.42989057e+00  2.07224035e-04  9.42988868e+00  2.07224035e-04  1.04999979e+01 
 2.07724035e-04  1.05000000e+01  2.07724035e-04  9.42989057e+00  2.07724035e-04  9.42988873e+00  2.07724035e-04  1.04999979e+01 
 2.08224035e-04  1.05000000e+01  2.08224035e-04  9.42989058e+00  2.08224035e-04  9.42988869e+00  2.08224035e-04  1.04999979e+01 
 2.08724035e-04  1.05000000e+01  2.08724035e-04  9.42989058e+00  2.08724035e-04  9.42988874e+00  2.08724035e-04  1.04999979e+01 
 2.09224035e-04  1.05000000e+01  2.09224035e-04  9.42989059e+00  2.09224035e-04  9.42988870e+00  2.09224035e-04  1.04999979e+01 
 2.09724035e-04  1.05000000e+01  2.09724035e-04  9.42989059e+00  2.09724035e-04  9.42988875e+00  2.09724035e-04  1.04999979e+01 
 2.10224035e-04  1.05000000e+01  2.10224035e-04  9.42989060e+00  2.10224035e-04  9.42988871e+00  2.10224035e-04  1.04999979e+01 
 2.10724035e-04  1.05000000e+01  2.10724035e-04  9.42989060e+00  2.10724035e-04  9.42988875e+00  2.10724035e-04  1.04999979e+01 
 2.11224035e-04  1.05000000e+01  2.11224035e-04  9.42989061e+00  2.11224035e-04  9.42988872e+00  2.11224035e-04  1.04999979e+01 
 2.11724035e-04  1.05000000e+01  2.11724035e-04  9.42989061e+00  2.11724035e-04  9.42988876e+00  2.11724035e-04  1.04999979e+01 
 2.12224035e-04  1.05000000e+01  2.12224035e-04  9.42989061e+00  2.12224035e-04  9.42988873e+00  2.12224035e-04  1.04999979e+01 
 2.12724035e-04  1.05000000e+01  2.12724035e-04  9.42989062e+00  2.12724035e-04  9.42988877e+00  2.12724035e-04  1.04999979e+01 
 2.13224035e-04  1.05000000e+01  2.13224035e-04  9.42989062e+00  2.13224035e-04  9.42988873e+00  2.13224035e-04  1.04999979e+01 
 2.13724035e-04  1.05000000e+01  2.13724035e-04  9.42989063e+00  2.13724035e-04  9.42988878e+00  2.13724035e-04  1.04999979e+01 
 2.14224035e-04  1.05000000e+01  2.14224035e-04  9.42989063e+00  2.14224035e-04  9.42988874e+00  2.14224035e-04  1.04999979e+01 
 2.14724035e-04  1.05000000e+01  2.14724035e-04  9.42989063e+00  2.14724035e-04  9.42988878e+00  2.14724035e-04  1.04999979e+01 
 2.15224035e-04  1.05000000e+01  2.15224035e-04  9.42989063e+00  2.15224035e-04  9.42988875e+00  2.15224035e-04  1.04999979e+01 
 2.15724035e-04  1.05000000e+01  2.15724035e-04  9.42989064e+00  2.15724035e-04  9.42988879e+00  2.15724035e-04  1.04999979e+01 
 2.16224035e-04  1.05000000e+01  2.16224035e-04  9.42989064e+00  2.16224035e-04  9.42988875e+00  2.16224035e-04  1.04999979e+01 
 2.16724035e-04  1.05000000e+01  2.16724035e-04  9.42989064e+00  2.16724035e-04  9.42988879e+00  2.16724035e-04  1.04999979e+01 
 2.17224035e-04  1.05000000e+01  2.17224035e-04  9.42989064e+00  2.17224035e-04  9.42988876e+00  2.17224035e-04  1.04999979e+01 
 2.17724035e-04  1.05000000e+01  2.17724035e-04  9.42989065e+00  2.17724035e-04  9.42988880e+00  2.17724035e-04  1.04999979e+01 
 2.18224035e-04  1.05000000e+01  2.18224035e-04  9.42989065e+00  2.18224035e-04  9.42988876e+00  2.18224035e-04  1.04999979e+01 
 2.18724035e-04  1.05000000e+01  2.18724035e-04  9.42989065e+00  2.18724035e-04  9.42988880e+00  2.18724035e-04  1.04999979e+01 
 2.19224035e-04  1.05000000e+01  2.19224035e-04  9.42989065e+00  2.19224035e-04  9.42988877e+00  2.19224035e-04  1.04999979e+01 
 2.19724035e-04  1.05000000e+01  2.19724035e-04  9.42989066e+00  2.19724035e-04  9.42988880e+00  2.19724035e-04  1.04999979e+01 
 2.20224035e-04  1.05000000e+01  2.20224035e-04  9.42989066e+00  2.20224035e-04  9.42988877e+00  2.20224035e-04  1.04999979e+01 
 2.20724035e-04  1.05000000e+01  2.20724035e-04  9.42989066e+00  2.20724035e-04  9.42988881e+00  2.20724035e-04  1.04999979e+01 
 2.21224035e-04  1.05000000e+01  2.21224035e-04  9.42989066e+00  2.21224035e-04  9.42988878e+00  2.21224035e-04  1.04999979e+01 
 2.21724035e-04  1.05000000e+01  2.21724035e-04  9.42989066e+00  2.21724035e-04  9.42988881e+00  2.21724035e-04  1.04999979e+01 
 2.22224035e-04  1.05000000e+01  2.22224035e-04  9.42989066e+00  2.22224035e-04  9.42988878e+00  2.22224035e-04  1.04999979e+01 
 2.22724035e-04  1.05000000e+01  2.22724035e-04  9.42989066e+00  2.22724035e-04  9.42988881e+00  2.22724035e-04  1.04999979e+01 
 2.23224035e-04  1.05000000e+01  2.23224035e-04  9.42989067e+00  2.23224035e-04  9.42988878e+00  2.23224035e-04  1.04999979e+01 
 2.23724035e-04  1.05000000e+01  2.23724035e-04  9.42989067e+00  2.23724035e-04  9.42988882e+00  2.23724035e-04  1.04999979e+01 
 2.24224035e-04  1.05000000e+01  2.24224035e-04  9.42989067e+00  2.24224035e-04  9.42988878e+00  2.24224035e-04  1.04999979e+01 
 2.24724035e-04  1.05000000e+01  2.24724035e-04  9.42989067e+00  2.24724035e-04  9.42988882e+00  2.24724035e-04  1.04999979e+01 
 2.25224035e-04  1.05000000e+01  2.25224035e-04  9.42989067e+00  2.25224035e-04  9.42988879e+00  2.25224035e-04  1.04999979e+01 
 2.25724035e-04  1.05000000e+01  2.25724035e-04  9.42989067e+00  2.25724035e-04  9.42988882e+00  2.25724035e-04  1.04999979e+01 
 2.26224035e-04  1.05000000e+01  2.26224035e-04  9.42989067e+00  2.26224035e-04  9.42988879e+00  2.26224035e-04  1.04999979e+01 
 2.26724035e-04  1.05000000e+01  2.26724035e-04  9.42989067e+00  2.26724035e-04  9.42988882e+00  2.26724035e-04  1.04999979e+01 
 2.27224035e-04  1.05000000e+01  2.27224035e-04  9.42989068e+00  2.27224035e-04  9.42988879e+00  2.27224035e-04  1.04999979e+01 
 2.27724035e-04  1.05000000e+01  2.27724035e-04  9.42989068e+00  2.27724035e-04  9.42988882e+00  2.27724035e-04  1.04999979e+01 
 2.28224035e-04  1.05000000e+01  2.28224035e-04  9.42989068e+00  2.28224035e-04  9.42988879e+00  2.28224035e-04  1.04999979e+01 
 2.28724035e-04  1.05000000e+01  2.28724035e-04  9.42989068e+00  2.28724035e-04  9.42988883e+00  2.28724035e-04  1.04999979e+01 
 2.29224035e-04  1.05000000e+01  2.29224035e-04  9.42989068e+00  2.29224035e-04  9.42988880e+00  2.29224035e-04  1.04999979e+01 
 2.29724035e-04  1.05000000e+01  2.29724035e-04  9.42989068e+00  2.29724035e-04  9.42988883e+00  2.29724035e-04  1.04999979e+01 
 2.30224035e-04  1.05000000e+01  2.30224035e-04  9.42989068e+00  2.30224035e-04  9.42988880e+00  2.30224035e-04  1.04999979e+01 
 2.30724035e-04  1.05000000e+01  2.30724035e-04  9.42989068e+00  2.30724035e-04  9.42988883e+00  2.30724035e-04  1.04999979e+01 
 2.31224035e-04  1.05000000e+01  2.31224035e-04  9.42989068e+00  2.31224035e-04  9.42988880e+00  2.31224035e-04  1.04999979e+01 
 2.31724035e-04  1.05000000e+01  2.31724035e-04  9.42989068e+00  2.31724035e-04  9.42988883e+00  2.31724035e-04  1.04999979e+01 
 2.32224035e-04  1.05000000e+01  2.32224035e-04  9.42989068e+00  2.32224035e-04  9.42988880e+00  2.32224035e-04  1.04999979e+01 
 2.32724035e-04  1.05000000e+01  2.32724035e-04  9.42989068e+00  2.32724035e-04  9.42988883e+00  2.32724035e-04  1.04999979e+01 
 2.33224035e-04  1.05000000e+01  2.33224035e-04  9.42989068e+00  2.33224035e-04  9.42988880e+00  2.33224035e-04  1.04999979e+01 
 2.33724035e-04  1.05000000e+01  2.33724035e-04  9.42989068e+00  2.33724035e-04  9.42988883e+00  2.33724035e-04  1.04999979e+01 
 2.34224035e-04  1.05000000e+01  2.34224035e-04  9.42989068e+00  2.34224035e-04  9.42988880e+00  2.34224035e-04  1.04999979e+01 
 2.34724035e-04  1.05000000e+01  2.34724035e-04  9.42989069e+00  2.34724035e-04  9.42988883e+00  2.34724035e-04  1.04999979e+01 
 2.35224035e-04  1.05000000e+01  2.35224035e-04  9.42989069e+00  2.35224035e-04  9.42988880e+00  2.35224035e-04  1.04999979e+01 
 2.35724035e-04  1.05000000e+01  2.35724035e-04  9.42989069e+00  2.35724035e-04  9.42988883e+00  2.35724035e-04  1.04999979e+01 
 2.36224035e-04  1.05000000e+01  2.36224035e-04  9.42989069e+00  2.36224035e-04  9.42988880e+00  2.36224035e-04  1.04999979e+01 
 2.36724035e-04  1.05000000e+01  2.36724035e-04  9.42989069e+00  2.36724035e-04  9.42988883e+00  2.36724035e-04  1.04999979e+01 
 2.37224035e-04  1.05000000e+01  2.37224035e-04  9.42989069e+00  2.37224035e-04  9.42988881e+00  2.37224035e-04  1.04999979e+01 
 2.37724035e-04  1.05000000e+01  2.37724035e-04  9.42989069e+00  2.37724035e-04  9.42988883e+00  2.37724035e-04  1.04999979e+01 
 2.38224035e-04  1.05000000e+01  2.38224035e-04  9.42989069e+00  2.38224035e-04  9.42988881e+00  2.38224035e-04  1.04999979e+01 
 2.38724035e-04  1.05000000e+01  2.38724035e-04  9.42989069e+00  2.38724035e-04  9.42988883e+00  2.38724035e-04  1.04999979e+01 
 2.39224035e-04  1.05000000e+01  2.39224035e-04  9.42989069e+00  2.39224035e-04  9.42988881e+00  2.39224035e-04  1.04999979e+01 
 2.39724035e-04  1.05000000e+01  2.39724035e-04  9.42989069e+00  2.39724035e-04  9.42988883e+00  2.39724035e-04  1.04999979e+01 
 2.40224035e-04  1.05000000e+01  2.40224035e-04  9.42989069e+00  2.40224035e-04  9.42988881e+00  2.40224035e-04  1.04999979e+01 
 2.40724035e-04  1.05000000e+01  2.40724035e-04  9.42989069e+00  2.40724035e-04  9.42988884e+00  2.40724035e-04  1.04999979e+01 
 2.41224035e-04  1.05000000e+01  2.41224035e-04  9.42989069e+00  2.41224035e-04  9.42988881e+00  2.41224035e-04  1.04999979e+01 
 2.41724035e-04  1.05000000e+01  2.41724035e-04  9.42989069e+00  2.41724035e-04  9.42988884e+00  2.41724035e-04  1.04999979e+01 
 2.42224035e-04  1.05000000e+01  2.42224035e-04  9.42989069e+00  2.42224035e-04  9.42988881e+00  2.42224035e-04  1.04999979e+01 
 2.42724035e-04  1.05000000e+01  2.42724035e-04  9.42989069e+00  2.42724035e-04  9.42988884e+00  2.42724035e-04  1.04999979e+01 
 2.43224035e-04  1.05000000e+01  2.43224035e-04  9.42989069e+00  2.43224035e-04  9.42988881e+00  2.43224035e-04  1.04999979e+01 
 2.43724035e-04  1.05000000e+01  2.43724035e-04  9.42989069e+00  2.43724035e-04  9.42988884e+00  2.43724035e-04  1.04999979e+01 
 2.44224035e-04  1.05000000e+01  2.44224035e-04  9.42989069e+00  2.44224035e-04  9.42988881e+00  2.44224035e-04  1.04999979e+01 
 2.44724035e-04  1.05000000e+01  2.44724035e-04  9.42989069e+00  2.44724035e-04  9.42988884e+00  2.44724035e-04  1.04999979e+01 
 2.45224035e-04  1.05000000e+01  2.45224035e-04  9.42989069e+00  2.45224035e-04  9.42988881e+00  2.45224035e-04  1.04999979e+01 
 2.45724035e-04  1.05000000e+01  2.45724035e-04  9.42989069e+00  2.45724035e-04  9.42988884e+00  2.45724035e-04  1.04999979e+01 
 2.46224035e-04  1.05000000e+01  2.46224035e-04  9.42989069e+00  2.46224035e-04  9.42988881e+00  2.46224035e-04  1.04999979e+01 
 2.46724035e-04  1.05000000e+01  2.46724035e-04  9.42989069e+00  2.46724035e-04  9.42988884e+00  2.46724035e-04  1.04999979e+01 
 2.47224035e-04  1.05000000e+01  2.47224035e-04  9.42989069e+00  2.47224035e-04  9.42988881e+00  2.47224035e-04  1.04999979e+01 
 2.47724035e-04  1.05000000e+01  2.47724035e-04  9.42989069e+00  2.47724035e-04  9.42988884e+00  2.47724035e-04  1.04999979e+01 
 2.48224035e-04  1.05000000e+01  2.48224035e-04  9.42989069e+00  2.48224035e-04  9.42988881e+00  2.48224035e-04  1.04999979e+01 
 2.48724035e-04  1.05000000e+01  2.48724035e-04  9.42989069e+00  2.48724035e-04  9.42988884e+00  2.48724035e-04  1.04999979e+01 
 2.49224035e-04  1.05000000e+01  2.49224035e-04  9.42989069e+00  2.49224035e-04  9.42988881e+00  2.49224035e-04  1.04999979e+01 
 2.49724035e-04  1.05000000e+01  2.49724035e-04  9.42989069e+00  2.49724035e-04  9.42988884e+00  2.49724035e-04  1.04999979e+01 
 2.50224035e-04  1.05000000e+01  2.50224035e-04  9.42989069e+00  2.50224035e-04  9.42988881e+00  2.50224035e-04  1.04999979e+01 
 2.50724035e-04  1.05000000e+01  2.50724035e-04  9.42989069e+00  2.50724035e-04  9.42988884e+00  2.50724035e-04  1.04999979e+01 
 2.51224035e-04  1.05000000e+01  2.51224035e-04  9.42989069e+00  2.51224035e-04  9.42988881e+00  2.51224035e-04  1.04999979e+01 
 2.51724035e-04  1.05000000e+01  2.51724035e-04  9.42989069e+00  2.51724035e-04  9.42988884e+00  2.51724035e-04  1.04999979e+01 
 2.52224035e-04  1.05000000e+01  2.52224035e-04  9.42989069e+00  2.52224035e-04  9.42988881e+00  2.52224035e-04  1.04999979e+01 
 2.52724035e-04  1.05000000e+01  2.52724035e-04  9.42989069e+00  2.52724035e-04  9.42988884e+00  2.52724035e-04  1.04999979e+01 
 2.53224035e-04  1.05000000e+01  2.53224035e-04  9.42989069e+00  2.53224035e-04  9.42988881e+00  2.53224035e-04  1.04999979e+01 
 2.53724035e-04  1.05000000e+01  2.53724035e-04  9.42989069e+00  2.53724035e-04  9.42988884e+00  2.53724035e-04  1.04999979e+01 
 2.54224035e-04  1.05000000e+01  2.54224035e-04  9.42989069e+00  2.54224035e-04  9.42988881e+00  2.54224035e-04  1.04999979e+01 
 2.54724035e-04  1.05000000e+01  2.54724035e-04  9.42989069e+00  2.54724035e-04  9.42988884e+00  2.54724035e-04  1.04999979e+01 
 2.55224035e-04  1.05000000e+01  2.55224035e-04  9.42989069e+00  2.55224035e-04  9.42988881e+00  2.55224035e-04  1.04999979e+01 
 2.55724035e-04  1.05000000e+01  2.55724035e-04  9.42989069e+00  2.55724035e-04  9.42988884e+00  2.55724035e-04  1.04999979e+01 
 2.56224035e-04  1.05000000e+01  2.56224035e-04  9.42989069e+00  2.56224035e-04  9.42988881e+00  2.56224035e-04  1.04999979e+01 
 2.56724035e-04  1.05000000e+01  2.56724035e-04  9.42989069e+00  2.56724035e-04  9.42988884e+00  2.56724035e-04  1.04999979e+01 
 2.57224035e-04  1.05000000e+01  2.57224035e-04  9.42989069e+00  2.57224035e-04  9.42988882e+00  2.57224035e-04  1.04999979e+01 
 2.57724035e-04  1.05000000e+01  2.57724035e-04  9.42989069e+00  2.57724035e-04  9.42988884e+00  2.57724035e-04  1.04999979e+01 
 2.58224035e-04  1.05000000e+01  2.58224035e-04  9.42989069e+00  2.58224035e-04  9.42988882e+00  2.58224035e-04  1.04999979e+01 
 2.58724035e-04  1.05000000e+01  2.58724035e-04  9.42989069e+00  2.58724035e-04  9.42988884e+00  2.58724035e-04  1.04999979e+01 
 2.59224035e-04  1.05000000e+01  2.59224035e-04  9.42989069e+00  2.59224035e-04  9.42988882e+00  2.59224035e-04  1.04999979e+01 
 2.59724035e-04  1.05000000e+01  2.59724035e-04  9.42989069e+00  2.59724035e-04  9.42988884e+00  2.59724035e-04  1.04999979e+01 
 2.60224035e-04  1.05000000e+01  2.60224035e-04  9.42989069e+00  2.60224035e-04  9.42988882e+00  2.60224035e-04  1.04999979e+01 
 2.60724035e-04  1.05000000e+01  2.60724035e-04  9.42989069e+00  2.60724035e-04  9.42988884e+00  2.60724035e-04  1.04999979e+01 
 2.61224035e-04  1.05000000e+01  2.61224035e-04  9.42989069e+00  2.61224035e-04  9.42988882e+00  2.61224035e-04  1.04999979e+01 
 2.61724035e-04  1.05000000e+01  2.61724035e-04  9.42989069e+00  2.61724035e-04  9.42988884e+00  2.61724035e-04  1.04999979e+01 
 2.62224035e-04  1.05000000e+01  2.62224035e-04  9.42989069e+00  2.62224035e-04  9.42988882e+00  2.62224035e-04  1.04999979e+01 
 2.62724035e-04  1.05000000e+01  2.62724035e-04  9.42989069e+00  2.62724035e-04  9.42988884e+00  2.62724035e-04  1.04999979e+01 
 2.63224035e-04  1.05000000e+01  2.63224035e-04  9.42989069e+00  2.63224035e-04  9.42988882e+00  2.63224035e-04  1.04999979e+01 
 2.63724035e-04  1.05000000e+01  2.63724035e-04  9.42989069e+00  2.63724035e-04  9.42988884e+00  2.63724035e-04  1.04999979e+01 
 2.64224035e-04  1.05000000e+01  2.64224035e-04  9.42989069e+00  2.64224035e-04  9.42988882e+00  2.64224035e-04  1.04999979e+01 
 2.64724035e-04  1.05000000e+01  2.64724035e-04  9.42989069e+00  2.64724035e-04  9.42988884e+00  2.64724035e-04  1.04999979e+01 
 2.65224035e-04  1.05000000e+01  2.65224035e-04  9.42989069e+00  2.65224035e-04  9.42988882e+00  2.65224035e-04  1.04999979e+01 
