 time            v(bvdd)         v(bypass_en)    v(ea_en)        v(ref_sel)      v(uvov_en)      v(ilim_en)      v(pass_off)    
 3.99187016e-06  3.99187016e+00  5.00000171e+00  3.94131222e-05  5.00000024e+00  2.14900740e-07  2.14900741e-07  4.99999998e+00 
 4.00187016e-06  4.00187016e+00  5.00000383e+00  4.61548432e-05  5.00000034e+00  2.59079229e-07  2.59079230e-07  4.99999998e+00 
 4.01187016e-06  4.01187016e+00  5.00000617e+00  5.40861905e-05  5.00000045e+00  3.03991614e-07  3.03991614e-07  4.99999999e+00 
 4.02187016e-06  4.02187016e+00  5.00000870e+00  6.32829595e-05  5.00000059e+00  3.46755225e-07  3.46755224e-07  4.99999999e+00 
 4.03187016e-06  4.03187016e+00  5.00001139e+00  7.38072625e-05  5.00000076e+00  3.87167181e-07  3.87167181e-07  4.99999999e+00 
 4.04187016e-06  4.04187016e+00  5.00001430e+00  8.57423848e-05  5.00000099e+00  4.28211883e-07  4.28211882e-07  4.99999999e+00 
 4.05187016e-06  4.05187016e+00  5.00001755e+00  9.92245485e-05  5.00000131e+00  4.74931749e-07  4.74931748e-07  4.99999999e+00 
 4.06187016e-06  4.06187016e+00  5.00002131e+00  1.14463330e-04  5.00000176e+00  5.33077952e-07  5.33077951e-07  4.99999999e+00 
 4.07187016e-06  4.07187016e+00  5.00002585e+00  1.31751753e-04  5.00000242e+00  6.08364867e-07  6.08364868e-07  4.99999999e+00 
 4.08187016e-06  4.08187016e+00  5.00003148e+00  1.51469703e-04  5.00000339e+00  7.06345149e-07  7.06345149e-07  5.00000000e+00 
 4.09187016e-06  4.09187016e+00  5.00003863e+00  1.74081520e-04  5.00000485e+00  8.32566013e-07  8.32566013e-07  5.00000001e+00 
 4.10187016e-06  4.10187016e+00  5.00004786e+00  2.00123087e-04  5.00000708e+00  9.92650023e-07  9.92650023e-07  5.00000002e+00 
 4.11187016e-06  4.11187016e+00  5.00005996e+00  2.30166588e-04  5.00001054e+00  1.19160442e-06  1.19160442e-06  5.00000003e+00 
 4.12187016e-06  4.12187016e+00  5.00007607e+00  2.64748990e-04  5.00001601e+00  1.43327678e-06  1.43327678e-06  5.00000006e+00 
 4.13187016e-06  4.13187016e+00  5.00009786e+00  3.04270241e-04  5.00002474e+00  1.72366284e-06  1.72366284e-06  5.00000010e+00 
 4.14187016e-06  4.14187016e+00  5.00012786e+00  3.48949831e-04  5.00003868e+00  2.06981170e-06  2.06981170e-06  5.00000016e+00 
 4.15187016e-06  4.15187016e+00  5.00016974e+00  3.99326825e-04  5.00006030e+00  2.51249215e-06  2.51249215e-06  5.00000026e+00 
 4.16187016e-06  4.16187016e+00  5.00022869e+00  4.58544392e-04  5.00009147e+00  3.22093771e-06  3.22093771e-06  5.00000038e+00 
 4.17187016e-06  4.17187016e+00  5.00031241e+00  5.38431343e-04  5.00013081e+00  4.70721507e-06  4.70721507e-06  5.00000052e+00 
 4.18187016e-06  4.18187016e+00  5.00043486e+00  6.70428274e-04  5.00017126e+00  8.20553344e-06  8.20553344e-06  5.00000069e+00 
 4.19187016e-06  4.19187016e+00  5.00062327e+00  9.24328416e-04  5.00019915e+00  1.57644556e-05  1.57644556e-05  5.00000091e+00 
 4.20187016e-06  4.20187016e+00  5.00083149e+00  1.41862959e-03  5.00013803e+00  2.78389399e-05  2.78389399e-05  5.00000019e+00 
 4.21033830e-06  4.21033830e+00  5.00071328e+00  2.06846631e-03  4.99980214e+00  3.30305380e-05  3.30305380e-05  4.99999543e+00 
 4.21792062e-06  4.21792062e+00  5.00016291e+00  2.66032531e-03  4.99920358e+00  2.63145185e-05  2.63145185e-05  4.99998952e+00 
 4.22440092e-06  4.22440092e+00  4.99941680e+00  3.23809151e-03  4.99844597e+00  2.38344339e-05  2.38344339e-05  4.99998629e+00 
 4.22960197e-06  4.22960197e+00  4.99866719e+00  4.16810999e-03  4.99754178e+00  4.11251027e-05  4.11251027e-05  4.99998280e+00 
 4.23541775e-06  4.23541775e+00  4.99766564e+00  6.17111367e-03  4.99601971e+00  8.91110737e-05  8.91110737e-05  4.99997740e+00 
 4.24089602e-06  4.24089602e+00  4.99655300e+00  8.07292586e-03  4.99444225e+00  1.18077870e-04  1.18077870e-04  4.99997827e+00 
 4.24750850e-06  4.24750850e+00  4.99497465e+00  5.42301877e-03  4.99463290e+00 -4.04085127e-05 -4.04085127e-05  4.99999770e+00 
 4.25441742e-06  4.25441742e+00  4.99294496e+00 -3.86054212e-03  4.99786131e+00 -3.77073655e-04 -3.77073655e-04  5.00002156e+00 
 4.26184679e-06  4.26184679e+00  4.99000868e+00 -1.72186781e-02  5.00217077e+00 -6.91378914e-04 -6.91378914e-04  5.00001936e+00 
 4.26893226e-06  4.26893226e+00  4.98574662e+00 -3.05193751e-02  5.00454659e+00 -8.61040640e-04 -8.61040640e-04  4.99998927e+00 
 4.27511285e-06  4.27511285e+00  4.97953520e+00 -4.21381915e-02  5.00479617e+00 -8.97981483e-04 -8.97981483e-04  4.99994937e+00 
 4.27928072e-06  4.27928072e+00  4.96966693e+00 -5.00716702e-02  5.00416742e+00 -8.72573786e-04 -8.72573786e-04  4.99986812e+00 
 4.28197679e-06  4.28197679e+00  4.96014125e+00 -5.54060768e-02  5.00339951e+00 -8.78968498e-04 -8.78968498e-04  4.99981123e+00 
 4.28457681e-06  4.28457681e+00  4.95550461e+00 -6.11579135e-02  5.00260376e+00 -9.54765876e-04 -9.54765876e-04  4.99990711e+00 
 4.28769555e-06  4.28769555e+00  4.95472033e+00 -6.96187818e-02  5.00221024e+00 -9.85731450e-04 -9.85731450e-04  5.00003308e+00 
 4.29170491e-06  4.29170491e+00  4.95590883e+00 -8.37714672e-02  5.00256673e+00 -9.13987600e-04 -9.13987600e-04  5.00008514e+00 
 4.29536496e-06  4.29536496e+00  4.95699936e+00 -1.03487449e-01  5.00305146e+00 -1.15111010e-03 -1.15111010e-03  5.00006914e+00 
 4.29881108e-06  4.29881108e+00  4.95781870e+00 -1.29793137e-01  5.00316867e+00 -1.33103601e-03 -1.33103601e-03  5.00005148e+00 
 4.30198216e-06  4.30198216e+00  4.95903633e+00 -1.53247865e-01  5.00292611e+00 -5.43565015e-04 -5.43565015e-04  5.00005572e+00 
 4.30544014e-06  4.30544014e+00  4.96363283e+00 -1.69983998e-01  5.00258278e+00  3.73761715e-04  3.73761715e-04  5.00013548e+00 
 4.30902034e-06  4.30902034e+00  4.97220544e+00 -1.74483274e-01  5.00218584e+00  1.02414338e-03  1.02414338e-03  5.00025523e+00 
 4.31275625e-06  4.31275625e+00  4.97955547e+00 -1.64679782e-01  5.00167111e+00  1.45512340e-03  1.45512340e-03  5.00030102e+00 
 4.31695291e-06  4.31695291e+00  4.98374271e+00 -1.38039224e-01  5.00094349e+00  1.44080360e-03  1.44080360e-03  5.00026776e+00 
 4.32262339e-06  4.32262339e+00  4.99009337e+00 -7.60796156e-02  4.99978062e+00  1.14452996e-03  1.14452996e-03  5.00017329e+00 
 4.32871781e-06  4.32871781e+00  5.00548497e+00  3.09442364e-02  4.99834650e+00  6.60798724e-04  6.60798724e-04  5.00002796e+00 
 4.33283493e-06  4.33283493e+00  5.02040888e+00  1.36494933e-01  4.99723616e+00  2.21065128e-04  2.21065128e-04  4.99992255e+00 
 4.33764768e-06  4.33764768e+00  5.03749132e+00  3.24141264e-01  4.99657348e+00  5.21290279e-05  5.21290279e-05  4.99980726e+00 
 4.34117043e-06  4.34117043e+00  5.04988785e+00  5.64379157e-01  4.99677174e+00  2.17322353e-04  2.17322353e-04  4.99976527e+00 
 4.34340767e-06  4.34340767e+00  5.05833145e+00  1.30783126e+00  4.99717490e+00  3.94390089e-04  3.94390089e-04  4.99976646e+00 
 4.34513316e-06  4.34513316e+00  5.06536879e+00  3.55083216e+00  4.99753680e+00  5.05598599e-04  5.05598599e-04  4.99977974e+00 
 4.34584718e-06  4.34584718e+00  5.06846805e+00  3.65793843e+00  4.99773372e+00  5.76615075e-04  5.76615075e-04  4.99978890e+00 
 4.34673969e-06  4.34673969e+00  5.07247540e+00  3.75482292e+00  4.99797224e+00  6.44326843e-04  6.44326843e-04  4.99980075e+00 
 4.34761122e-06  4.34761122e+00  5.07652589e+00  3.83083161e+00  4.99819270e+00  6.93711207e-04  6.93711207e-04  4.99981246e+00 
 4.34935428e-06  4.34935428e+00  5.08498706e+00  3.95622170e+00  4.99858137e+00  7.60604530e-04  7.60604530e-04  4.99983504e+00 
 4.35284039e-06  4.35284039e+00  5.10317378e+00  4.15171049e+00  4.99914734e+00  8.28592848e-04  8.28592848e-04  4.99987700e+00 
 4.35524927e-06  4.35524927e+00  5.11655106e+00  4.26075813e+00  4.99936298e+00  8.54447986e-04  8.54447986e-04  4.99990119e+00 
 4.35839445e-06  4.35839445e+00  5.13580345e+00  4.37909402e+00  4.99949846e+00  8.91309720e-04  8.91309720e-04  4.99992523e+00 
 4.36041536e-06  4.36041536e+00  5.14969483e+00  4.44280743e+00  4.99951669e+00  9.37013765e-04  9.37013765e-04  4.99994634e+00 
 4.36201953e-06  4.36201953e+00  5.16107299e+00  4.48722588e+00  4.99953969e+00  9.31527848e-04  9.31527848e-04  4.99996037e+00 
 4.36389348e-06  4.36389348e+00  5.17410297e+00  4.53303193e+00  4.99960615e+00  9.19813212e-04  9.19813212e-04  4.99997316e+00 
 4.36631231e-06  4.36631231e+00  5.19034497e+00  4.58385454e+00  4.99974833e+00  9.19942598e-04  9.19942598e-04  4.99998503e+00 
 4.37036217e-06  4.37036217e+00  5.21642840e+00  4.65268683e+00  5.00007463e+00  8.93541812e-04  8.93541812e-04  4.99999718e+00 
 4.37719563e-06  4.37719563e+00  5.25508158e+00  4.73737877e+00  5.00073189e+00  6.76513370e-04  6.76513370e-04  5.00000735e+00 
 4.38431705e-06  4.38431705e+00  5.27763555e+00  4.79937687e+00  5.00130505e+00  3.49595552e-04  3.49595552e-04  5.00001015e+00 
 4.39327012e-06  4.39327012e+00  5.26086001e+00  4.85703754e+00  5.00162529e+00  2.31384604e-05  2.31384604e-05  5.00000955e+00 
 4.40327012e-06  4.40327012e+00  5.16705229e+00  4.90458047e+00  5.00151861e+00 -1.90311665e-04 -1.90311665e-04  5.00000664e+00 
 4.40974812e-06  4.40974812e+00  5.05392317e+00  4.92709917e+00  5.00132078e+00 -2.57994537e-04 -2.57994537e-04  5.00000619e+00 
 4.41734592e-06  4.41734592e+00  4.85757217e+00  4.94692372e+00  5.00106464e+00 -2.86905060e-04 -2.86905060e-04  5.00000614e+00 
 4.42528613e-06  4.42528613e+00  4.54528918e+00  4.96175416e+00  5.00071739e+00 -2.96943325e-04 -2.96943325e-04  5.00000426e+00 
 4.43054601e-06  4.43054601e+00  4.15554897e+00  4.96893804e+00  5.00042993e+00 -2.86317034e-04 -2.86317034e-04  5.00000263e+00 
 4.43314831e-06  4.43314831e+00  1.24884362e+00  4.97190787e+00  5.00032486e+00 -2.39597150e-04 -2.39597150e-04  5.00000425e+00 
 4.43447952e-06  4.43447952e+00  9.98757074e-01  4.97328711e+00  5.00026453e+00 -2.29441770e-04 -2.29441770e-04  5.00000393e+00 
 4.43605596e-06  4.43605596e+00  8.15332859e-01  4.97484164e+00  5.00021128e+00 -2.05493005e-04 -2.05493005e-04  5.00000460e+00 
 4.43752672e-06  4.43752672e+00  6.93772581e-01  4.97622470e+00  5.00018114e+00 -1.74814384e-04 -1.74814384e-04  5.00000579e+00 
 4.44046822e-06  4.44046822e+00  5.31486651e-01  4.97877531e+00  5.00013459e+00 -1.30867122e-04 -1.30867122e-04  5.00000649e+00 
 4.44635124e-06  4.44635124e+00  3.55775427e-01  4.98301253e+00  4.99998501e+00 -1.35670265e-04 -1.35670265e-04  5.00000349e+00 
 4.45568941e-06  4.45568941e+00  2.20777619e-01  4.98793545e+00  4.99970304e+00 -2.01402068e-04 -2.01402068e-04  5.00000103e+00 
 4.46568941e-06  4.46568941e+00  1.44473075e-01  4.99156779e+00  4.99951544e+00 -2.18297461e-04 -2.18297461e-04  5.00000234e+00 
 4.47568941e-06  4.47568941e+00  9.71968503e-02  4.99410069e+00  4.99949669e+00 -1.80661985e-04 -1.80661985e-04  5.00000365e+00 
 4.48568941e-06  4.48568941e+00  6.67192704e-02  4.99590594e+00  4.99960824e+00 -1.26675012e-04 -1.26675012e-04  5.00000373e+00 
 4.49568941e-06  4.49568941e+00  4.78044538e-02  4.99720857e+00  4.99978897e+00 -8.39430495e-05 -8.39430495e-05  5.00000306e+00 
 4.50568941e-06  4.50568941e+00  3.57339993e-02  4.99815248e+00  4.99998729e+00 -6.31759281e-05 -6.31759281e-05  5.00000215e+00 
 4.51449278e-06  4.51449278e+00  2.95190794e-02  4.99876112e+00  5.00015280e+00 -5.88560188e-05 -5.88560188e-05  5.00000148e+00 
 4.52374123e-06  4.52374123e+00  2.58415713e-02  4.99916349e+00  5.00022169e+00 -6.64272241e-05 -6.64272241e-05  5.00000038e+00 
 4.53374123e-06  4.53374123e+00  2.35073772e-02  4.99919312e+00  4.99998898e+00 -9.91894568e-05 -9.91894568e-05  4.99999813e+00 
 4.54374123e-06  4.54374123e+00  2.09886909e-02  4.99875283e+00  4.99936328e+00 -1.15517408e-04 -1.15517408e-04  4.99999594e+00 
 4.55374123e-06  4.55374123e+00  1.74246835e-02  4.99787636e+00  4.99833690e+00 -7.95956805e-05 -7.95956805e-05  4.99999368e+00 
 4.56374123e-06  4.56374123e+00  1.10810586e-02  4.99658158e+00  4.99689952e+00  6.42600126e-05  6.42600126e-05  4.99999420e+00 
 4.57374123e-06  4.57374123e+00  1.06341672e-03  4.99478739e+00  4.99501914e+00  1.54730476e-04  1.54730476e-04  4.99999099e+00 
 4.58374123e-06  4.58374123e+00 -1.22070646e-02  4.99253232e+00  4.99265825e+00  1.67090510e-04  1.67090510e-04  4.99998867e+00 
 4.59374123e-06  4.59374123e+00 -2.98622635e-02  4.98941855e+00  4.98935815e+00  9.75225671e-05  9.75225671e-05  4.99998517e+00 
 4.60374123e-06  4.60374123e+00 -5.96317333e-02  4.98437790e+00  4.98368100e+00  8.13262964e-07  8.13262963e-07  4.99997695e+00 
 4.60931080e-06  4.60931080e+00 -1.13292966e-01  4.97792413e+00  4.97490894e+00 -1.17013694e-04 -1.17013694e-04  4.99994572e+00 
 4.61288063e-06  4.61288063e+00 -1.72095600e-01  4.97413551e+00  4.96616699e+00 -3.66972392e-04 -3.66972392e-04  4.99993492e+00 
 4.61631209e-06  4.61631209e+00 -2.16719655e-01  4.97428564e+00  4.95883886e+00 -7.16322532e-04 -7.16322532e-04  4.99996214e+00 
 4.62022663e-06  4.62022663e+00 -2.43060504e-01  4.97654730e+00  4.95410148e+00 -8.94068906e-04 -8.94068906e-04  4.99999939e+00 
 4.62318151e-06  4.62318151e+00 -2.43294183e-01  4.97719230e+00  4.95361842e+00 -7.99444037e-04 -7.99444037e-04  5.00001525e+00 
 4.62717566e-06  4.62717566e+00 -2.21353301e-01  4.97581808e+00  4.95677754e+00 -3.92874619e-04 -3.92874619e-04  5.00003439e+00 
 4.63095704e-06  4.63095704e+00 -1.77644380e-01  4.97354969e+00  4.96337316e+00  1.48527073e-04  1.48527073e-04  5.00006016e+00 
 4.63432031e-06  4.63432031e+00 -1.16725678e-01  4.97170935e+00  4.97205525e+00  6.69545291e-04  6.69545291e-04  5.00008898e+00 
 4.63799669e-06  4.63799669e+00 -1.85902818e-02  4.97024451e+00  4.98474294e+00  1.25037900e-03  1.25037900e-03  5.00012249e+00 
 4.64125271e-06  4.64125271e+00  1.07547486e-01  4.96932045e+00  4.99957816e+00  1.82449511e-03  1.82449511e-03  5.00015520e+00 
 4.64364940e-06  4.64364940e+00  2.35376264e-01  4.96812312e+00  5.01403791e+00  2.33723904e-03  2.33723904e-03  5.00018454e+00 
 4.64617593e-06  4.64617593e+00  4.34989611e-01  4.96442250e+00  5.03166704e+00  3.02963139e-03  3.02963139e-03  5.00020961e+00 
 4.64854897e-06  4.64854897e+00  1.56797727e+00  4.95783622e+00  5.05005513e+00  3.78401747e-03  3.78401747e-03  5.00021874e+00 
 4.65017181e-06  4.65017181e+00  3.53619991e+00  4.95291612e+00  5.06361275e+00  4.19409176e-03  4.19409176e-03  5.00021451e+00 
 4.65091086e-06  4.65091086e+00  3.64828591e+00  4.95097802e+00  5.07007477e+00  4.33491301e-03  4.33491301e-03  5.00021058e+00 
 4.65183553e-06  4.65183553e+00  3.75473133e+00  4.94909673e+00  5.07842356e+00  4.43654024e-03  4.43654024e-03  5.00020280e+00 
 4.65269533e-06  4.65269533e+00  3.83668197e+00  4.94799116e+00  5.08645941e+00  4.46298561e-03  4.46298561e-03  5.00019341e+00 
 4.65441493e-06  4.65441493e+00  3.97391298e+00  4.94780742e+00  5.10322155e+00  4.36627169e-03  4.36627169e-03  5.00015492e+00 
 4.65785412e-06  4.65785412e+00  4.18645572e+00  4.95533835e+00  5.14063492e+00  3.72697931e-03  3.72697931e-03  5.00007920e+00 
 4.66108016e-06  4.66108016e+00  4.33827630e+00  4.97122295e+00  5.18368789e+00  2.72305088e-03  2.72305088e-03  4.99999282e+00 
 4.66384424e-06  4.66384424e+00  4.44127697e+00  4.99115348e+00  5.23522629e+00  1.41099143e-03  1.41099143e-03  4.99990302e+00 
 4.66604784e-06  4.66604784e+00  4.50847319e+00  5.01193543e+00  5.29901110e+00 -3.06276687e-04 -3.06276687e-04  4.99982963e+00 
 4.66803221e-06  4.66803221e+00  4.55967237e+00  5.03321986e+00  5.36351911e+00 -1.96791576e-03 -1.96791576e-03  4.99980142e+00 
 4.67039572e-06  4.67039572e+00  4.61159984e+00  5.05753947e+00  5.42872732e+00 -3.22461510e-03 -3.22461510e-03  4.99983215e+00 
 4.67300232e-06  4.67300232e+00  4.65955935e+00  5.08129171e+00  5.48310085e+00 -3.77111532e-03 -3.77111532e-03  4.99988609e+00 
 4.67776548e-06  4.67776548e+00  4.72839537e+00  5.12110350e+00  5.53394935e+00 -3.83361157e-03 -3.83361157e-03  4.99995133e+00 
 4.68060608e-06  4.68060608e+00  4.76068648e+00  5.14924152e+00  5.53361058e+00 -3.70730614e-03 -3.70730614e-03  4.99996252e+00 
 4.68295641e-06  4.68295641e+00  4.78388527e+00  5.18053224e+00  5.51551903e+00 -3.61148033e-03 -3.61148033e-03  4.99996042e+00 
 4.68462135e-06  4.68462135e+00  4.79880812e+00  5.21399625e+00  5.49152867e+00 -3.50247698e-03 -3.50247698e-03  4.99994190e+00 
 4.68581080e-06  4.68581080e+00  4.80891536e+00  5.23638895e+00  5.46931802e+00 -3.30010246e-03 -3.30010246e-03  4.99994078e+00 
 4.68720123e-06  4.68720123e+00  4.82022556e+00  5.25867143e+00  5.43733967e+00 -2.99438367e-03 -2.99438367e-03  4.99995121e+00 
 4.68896253e-06  4.68896253e+00  4.83377606e+00  5.28277464e+00  5.38520802e+00 -2.59445248e-03 -2.59445248e-03  4.99996771e+00 
 4.69165382e-06  4.69165382e+00  4.85280657e+00  5.31442360e+00  5.27438973e+00 -2.02989776e-03 -2.02989776e-03  4.99998386e+00 
 4.69565901e-06  4.69565901e+00  4.87750359e+00  5.35306917e+00  5.02455882e+00 -1.39812923e-03 -1.39812923e-03  4.99998609e+00 
 4.69974943e-06  4.69974943e+00  4.89854682e+00  5.38037999e+00  4.63862451e+00 -9.55879660e-04 -9.55879660e-04  4.99997265e+00 
 4.70156610e-06  4.70156610e+00  4.90658598e+00  5.38719421e+00  3.50633746e+00 -8.15178354e-04 -8.15178354e-04  4.99996426e+00 
 4.70310632e-06  4.70310632e+00  4.91287388e+00  5.38981034e+00  1.17706554e+00 -6.85867461e-04 -6.85867461e-04  4.99996736e+00 
 4.70395568e-06  4.70395568e+00  4.91613494e+00  5.39001156e+00  9.74509858e-01 -6.29073034e-04 -6.29073034e-04  4.99996700e+00 
 4.70493106e-06  4.70493106e+00  4.91972609e+00  5.38902974e+00  8.05287149e-01 -5.59858675e-04 -5.59858675e-04  4.99996935e+00 
 4.70592688e-06  4.70592688e+00  4.92323107e+00  5.38667373e+00  6.77664218e-01 -4.89696805e-04 -4.89696805e-04  4.99997311e+00 
 4.70791852e-06  4.70791852e+00  4.92977346e+00  5.37782622e+00  5.07221718e-01 -3.67596442e-04 -3.67596442e-04  4.99997830e+00 
 4.71190180e-06  4.71190180e+00  4.94117862e+00  5.34236187e+00  3.24514510e-01 -1.72650202e-04 -1.72650202e-04  4.99997650e+00 
 4.71674076e-06  4.71674076e+00  4.95253278e+00  5.26240489e+00  2.12300385e-01  1.00369365e-04  1.00369365e-04  4.99997132e+00 
 4.72199989e-06  4.72199989e+00  4.96240806e+00  5.12382165e+00  1.36438263e-01  4.86400568e-04  4.86400568e-04  4.99997368e+00 
 4.72572011e-06  4.72572011e+00  4.96803619e+00  4.99345006e+00  9.84070288e-02  6.89606630e-04  6.89606630e-04  4.99997495e+00 
 4.72869654e-06  4.72869654e+00  4.97183672e+00  4.87681129e+00  7.69057398e-02  7.64201213e-04  7.64201213e-04  4.99997540e+00 
 4.73218310e-06  4.73218310e+00  4.97562093e+00  4.71173869e+00  5.85877882e-02  7.22821998e-04  7.22821998e-04  4.99997910e+00 
 4.73644774e-06  4.73644774e+00  4.97949678e+00  4.44058453e+00  4.26599987e-02  5.99428572e-04  5.99428572e-04  4.99998738e+00 
 4.73935305e-06  4.73935305e+00  4.98176193e+00  3.93809733e+00  3.48345285e-02  5.28159614e-04  5.28159614e-04  4.99999372e+00 
 4.74103159e-06  4.74103159e+00  4.98299224e+00  1.21647881e+00  3.11699978e-02  5.73695688e-04  5.73695688e-04  4.99999762e+00 
 4.74188291e-06  4.74188291e+00  4.98356794e+00  1.03692932e+00  2.94850366e-02  5.51634341e-04  5.51634341e-04  4.99999913e+00 
 4.74288204e-06  4.74288204e+00  4.98422907e+00  8.87640863e-01  2.76245148e-02  5.52876162e-04  5.52876162e-04  5.00000090e+00 
 4.74383795e-06  4.74383795e+00  4.98484912e+00  7.78299216e-01  2.59557983e-02  5.78377689e-04  5.78377689e-04  5.00000255e+00 
 4.74574977e-06  4.74574977e+00  4.98603934e+00  6.21674251e-01  2.29240072e-02  6.51199723e-04  6.51199723e-04  5.00000518e+00 
 4.74957341e-06  4.74957341e+00  4.98813968e+00  4.37871681e-01  1.79065995e-02  7.16531851e-04  7.16531851e-04  5.00000771e+00 
 4.75722069e-06  4.75722069e+00  4.99130208e+00  2.62658998e-01  1.08760587e-02  5.31511225e-04  5.31511225e-04  5.00000768e+00 
 4.76576304e-06  4.76576304e+00  4.99371074e+00  1.69751385e-01  6.19304782e-03  1.65818611e-04  1.65818611e-04  5.00000623e+00 
 4.77576304e-06  4.77576304e+00  4.99568422e+00  1.06792138e-01  3.16304403e-03 -1.31597752e-04 -1.31597752e-04  5.00000552e+00 
 4.78576304e-06  4.78576304e+00  4.99709555e+00  6.85788367e-02  1.60437077e-03 -2.35887385e-04 -2.35887385e-04  5.00000536e+00 
 4.79576304e-06  4.79576304e+00  4.99806961e+00  4.39986296e-02  8.05608740e-04 -2.73497711e-04 -2.73497711e-04  5.00000480e+00 
 4.80201014e-06  4.80201014e+00  4.99848104e+00  3.45858777e-02  5.26501143e-04 -3.11587418e-04 -3.11587418e-04  5.00000408e+00 
 4.80953227e-06  4.80953227e+00  4.99886336e+00  2.66486980e-02  3.09396472e-04 -3.21891985e-04 -3.21891985e-04  5.00000361e+00 
 4.81750855e-06  4.81750855e+00  4.99918661e+00  2.06371657e-02  1.77015928e-04 -2.84463109e-04 -2.84463109e-04  5.00000342e+00 
 4.82750855e-06  4.82750855e+00  4.99949895e+00  1.52205975e-02  9.88027548e-05 -1.96275579e-04 -1.96275579e-04  5.00000313e+00 
 4.83750855e-06  4.83750855e+00  4.99971637e+00  1.13963886e-02  7.18668289e-05 -9.98771492e-05 -9.98771492e-05  5.00000263e+00 
 4.84750855e-06  4.84750855e+00  4.99985334e+00  8.63055364e-03  6.52053525e-05 -1.85256716e-05 -1.85256716e-05  5.00000205e+00 
 4.85750855e-06  4.85750855e+00  4.99993035e+00  6.59263494e-03  6.29254621e-05  3.91595647e-05  3.91595647e-05  5.00000151e+00 
 4.86750855e-06  4.86750855e+00  4.99996736e+00  5.07360344e-03  5.91088030e-05  7.42071078e-05  7.42071078e-05  5.00000109e+00 
 4.87750855e-06  4.87750855e+00  4.99998238e+00  3.93061240e-03  5.29088256e-05  9.13954863e-05  9.13954863e-05  5.00000079e+00 
 4.88750855e-06  4.88750855e+00  4.99998628e+00  3.06295786e-03  4.53028846e-05  9.61718828e-05  9.61718828e-05  5.00000058e+00 
