 2.16386912e-03 -2.53744943e-02  2.16386912e-03  4.52407838e-01 
 2.17386912e-03 -2.53744946e-02  2.17386912e-03  4.52407837e-01 
 2.18386912e-03 -2.53744943e-02  2.18386912e-03  4.52407838e-01 
 2.19386912e-03 -2.53744946e-02  2.19386912e-03  4.52407837e-01 
 2.20386912e-03 -2.53744943e-02  2.20386912e-03  4.52407838e-01 
 2.21386912e-03 -2.53744946e-02  2.21386912e-03  4.52407837e-01 
 2.22386912e-03 -2.53744943e-02  2.22386912e-03  4.52407838e-01 
 2.23386912e-03 -2.53744946e-02  2.23386912e-03  4.52407837e-01 
 2.24386912e-03 -2.53744943e-02  2.24386912e-03  4.52407838e-01 
 2.25386912e-03 -2.53744946e-02  2.25386912e-03  4.52407837e-01 
 2.26386912e-03 -2.53744943e-02  2.26386912e-03  4.52407838e-01 
 2.27386912e-03 -2.53744946e-02  2.27386912e-03  4.52407837e-01 
 2.28386912e-03 -2.53744943e-02  2.28386912e-03  4.52407838e-01 
 2.29386912e-03 -2.53744946e-02  2.29386912e-03  4.52407837e-01 
 2.30386912e-03 -2.53744943e-02  2.30386912e-03  4.52407838e-01 
 2.31386912e-03 -2.53744946e-02  2.31386912e-03  4.52407837e-01 
 2.32386912e-03 -2.53744943e-02  2.32386912e-03  4.52407838e-01 
 2.33386912e-03 -2.53744946e-02  2.33386912e-03  4.52407837e-01 
 2.34386912e-03 -2.53744943e-02  2.34386912e-03  4.52407838e-01 
 2.35386912e-03 -2.53744946e-02  2.35386912e-03  4.52407837e-01 
 2.36386912e-03 -2.53744943e-02  2.36386912e-03  4.52407838e-01 
 2.37386912e-03 -2.53744946e-02  2.37386912e-03  4.52407837e-01 
 2.38386912e-03 -2.53744943e-02  2.38386912e-03  4.52407838e-01 
 2.39386912e-03 -2.53744946e-02  2.39386912e-03  4.52407837e-01 
 2.40386912e-03 -2.53744943e-02  2.40386912e-03  4.52407838e-01 
 2.41386912e-03 -2.53744946e-02  2.41386912e-03  4.52407837e-01 
 2.42386912e-03 -2.53744943e-02  2.42386912e-03  4.52407838e-01 
 2.43386912e-03 -2.53744946e-02  2.43386912e-03  4.52407837e-01 
 2.44386912e-03 -2.53744943e-02  2.44386912e-03  4.52407838e-01 
 2.45386912e-03 -2.53744946e-02  2.45386912e-03  4.52407837e-01 
 2.46386912e-03 -2.53744943e-02  2.46386912e-03  4.52407838e-01 
 2.47386912e-03 -2.53744946e-02  2.47386912e-03  4.52407837e-01 
 2.48386912e-03 -2.53744943e-02  2.48386912e-03  4.52407838e-01 
 2.49386912e-03 -2.53744946e-02  2.49386912e-03  4.52407837e-01 
 2.50386912e-03 -2.53744943e-02  2.50386912e-03  4.52407838e-01 
 2.51386912e-03 -2.53744946e-02  2.51386912e-03  4.52407837e-01 
 2.52386912e-03 -2.53744943e-02  2.52386912e-03  4.52407838e-01 
