 8.83028450e-06  2.39800269e-01  8.83028450e-06  3.15498251e+00  8.83028450e-06  2.99515404e-01  8.83028450e-06  6.18115135e+00 
 9.55584631e-06  3.75383734e-01  9.55584631e-06  3.23827114e+00  9.55584631e-06  3.14062525e-01  9.55584631e-06  6.68904699e+00 
 1.00000000e-05  4.76466185e-01  1.00000000e-05  3.28638031e+00  1.00000000e-05  3.52545414e-01  1.00000000e-05  6.99995591e+00 
 1.01451124e-05  5.11621415e-01  1.01451124e-05  3.28471134e+00  1.01451124e-05  3.41576653e-01  1.01451124e-05  6.99999833e+00 
 1.04353371e-05  5.81627263e-01  1.04353371e-05  3.28442577e+00  1.04353371e-05  3.19834549e-01  1.04353371e-05  6.99999916e+00 
 1.08085814e-05  6.71008248e-01  1.08085814e-05  3.28417182e+00  1.08085814e-05  2.96231934e-01  1.08085814e-05  6.99999927e+00 
 1.15550699e-05  8.47773162e-01  1.15550699e-05  3.28456396e+00  1.15550699e-05  2.59024850e-01  1.15550699e-05  6.99999964e+00 
 1.20351627e-05  9.60130386e-01  1.20351627e-05  3.28664726e+00  1.20351627e-05  2.39338153e-01  1.20351627e-05  6.99999986e+00 
 1.24156897e-05  1.04850117e+00  1.24156897e-05  3.28867346e+00  1.24156897e-05  2.25572632e-01  1.24156897e-05  6.99999991e+00 
 1.27085521e-05  1.11681187e+00  1.27085521e-05  3.25798236e+00  1.27085521e-05  2.26285294e-01  1.27085521e-05  6.99999555e+00 
 1.28810377e-05  1.15713167e+00  1.28810377e-05  3.25054933e+00  1.28810377e-05  2.27876938e-01  1.28810377e-05  6.99999968e+00 
 1.30470733e-05  1.19597668e+00  1.30470733e-05  3.24480826e+00  1.30470733e-05  2.29617931e-01  1.30470733e-05  6.99999936e+00 
 1.32196079e-05  1.23636964e+00  1.32196079e-05  3.23868545e+00  1.32196079e-05  2.31564395e-01  1.32196079e-05  6.99999918e+00 
 1.34588961e-05  1.29243991e+00  1.34588961e-05  3.22996433e+00  1.34588961e-05  2.34587428e-01  1.34588961e-05  6.99999917e+00 
 1.37074486e-05  1.35075023e+00  1.37074486e-05  3.22068274e+00  1.37074486e-05  2.38303420e-01  1.37074486e-05  6.99999917e+00 
 1.42045535e-05  1.46763012e+00  1.42045535e-05  3.20146306e+00  1.42045535e-05  2.48060543e-01  1.42045535e-05  6.99999919e+00 
 1.47516109e-05  1.59672357e+00  1.47516109e-05  3.17937535e+00  1.47516109e-05  2.63373711e-01  1.47516109e-05  6.99999924e+00 
 1.52519010e-05  1.71526457e+00  1.52519010e-05  3.15846306e+00  1.52519010e-05  2.85019693e-01  1.52519010e-05  6.99999940e+00 
 1.55589489e-05  1.78775052e+00  1.55589489e-05  3.16767740e+00  1.55589489e-05  2.98616906e-01  1.55589489e-05  7.00000248e+00 
 1.57683591e-05  1.83596951e+00  1.57683591e-05  3.23936216e+00  1.57683591e-05  2.95558659e-01  1.57683591e-05  7.00001459e+00 
 1.59736659e-05  1.88146491e+00  1.59736659e-05  3.33880650e+00  1.59736659e-05  2.85572058e-01  1.59736659e-05  7.00001700e+00 
 1.62345585e-05  1.93560226e+00  1.62345585e-05  3.50843748e+00  1.62345585e-05  2.62117422e-01  1.62345585e-05  7.00002241e+00 
 1.65133228e-05  1.98795632e+00  1.65133228e-05  3.72399099e+00  1.65133228e-05  2.26746985e-01  1.65133228e-05  7.00002495e+00 
 1.70708513e-05  2.07593846e+00  1.70708513e-05  4.12567290e+00  1.70708513e-05  1.53905114e-01  1.70708513e-05  7.00002016e+00 
 1.77635480e-05  2.15761359e+00  1.77635480e-05  4.57217167e+00  1.77635480e-05  8.73872719e-02  1.77635480e-05  7.00001812e+00 
 1.84098193e-05  2.20933775e+00  1.84098193e-05  4.96438047e+00  1.84098193e-05  4.82391964e-02  1.84098193e-05  7.00001800e+00 
 1.97023618e-05  2.25815344e+00  1.97023618e-05  5.73612524e+00  1.97023618e-05  7.52552490e-03  1.97023618e-05  7.00001835e+00 
 2.19838934e-05  2.29106996e+00  2.19838934e-05  6.94278511e+00  2.19838934e-05 -1.45337493e-05  2.19838934e-05  7.00001556e+00 
 2.39320694e-05  2.29930180e+00  2.39320694e-05  6.98831647e+00  2.39320694e-05 -1.44085040e-06  2.39320694e-05  6.99999308e+00 
 2.53618900e-05  2.30062261e+00  2.53618900e-05  7.00376165e+00  2.53618900e-05 -1.21457373e-06  2.53618900e-05  6.99999991e+00 
 2.66918780e-05  2.30059696e+00  2.66918780e-05  7.00253368e+00  2.66918780e-05 -1.47900552e-06  2.66918780e-05  6.99999951e+00 
 2.83168320e-05  2.30008926e+00  2.83168320e-05  7.00049517e+00  2.83168320e-05 -8.17554518e-07  2.83168320e-05  6.99999968e+00 
 3.06101029e-05  2.29913983e+00  3.06101029e-05  6.99989178e+00  3.06101029e-05 -9.77495391e-08  3.06101029e-05  6.99999973e+00 
 3.51966447e-05  2.29707856e+00  3.51966447e-05  6.99993463e+00  3.51966447e-05  3.49161496e-07  3.51966447e-05  6.99999973e+00 
 4.43697284e-05  2.29283090e+00  4.43697284e-05  6.99999571e+00  4.43697284e-05  3.71883406e-07  4.43697284e-05  6.99999973e+00 
 5.43697284e-05  2.28814691e+00  5.43697284e-05  6.99999862e+00  5.43697284e-05  3.01531644e-07  5.43697284e-05  6.99999973e+00 
 6.43697284e-05  2.28345079e+00  6.43697284e-05  6.99999769e+00  6.43697284e-05  2.82898623e-07  6.43697284e-05  6.99999973e+00 
 7.43697284e-05  2.27875707e+00  7.43697284e-05  6.99999758e+00  7.43697284e-05  2.82836192e-07  7.43697284e-05  6.99999973e+00 
 8.43697284e-05  2.27407058e+00  8.43697284e-05  6.99999759e+00  8.43697284e-05  2.84040042e-07  8.43697284e-05  6.99999973e+00 
 9.43697284e-05  2.26939292e+00  9.43697284e-05  6.99999759e+00  9.43697284e-05  2.84414580e-07  9.43697284e-05  6.99999973e+00 
 1.04369728e-04  2.26472462e+00  1.04369728e-04  6.99999759e+00  1.04369728e-04  2.84515956e-07  1.04369728e-04  6.99999973e+00 
